"region_final","test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","BV_num","BV_num_LL","BV_num_UL","BY_num","BY_num_LL","BY_num_UL","flu_num","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","BV_num_roll","BV_num_roll_LL","BV_num_roll_UL","BY_num_roll","BY_num_roll_LL","BY_num_roll_UL","flu_num_roll","test_roll","diff"
"Oceania",3870,32.5714285714286,27.2328073355931,36.9077786494511,26.4285714285714,22.0922213505489,31.7671926644069,35.5,1.775,69.225,35.5,1.775,69.225,130,2022-03-21,50.5629120879121,44.5936594847644,54.8391991687785,30.4370879120879,26.1608008312215,36.4063405152356,32.8,1.64,63.96,32.8,1.64,63.96,146.6,4378.2,7
"Oceania",5374,75.1538461538462,65.0198203336809,82.0957150482106,19.8461538461538,12.9042849517894,29.9801796663191,49,2.45,95.55,49,2.45,95.55,193,2022-03-28,60.4629120879121,52.6263557190651,66.2841839409234,28.5370879120879,22.7158160590766,36.3736442809349,37.9,1.895,73.905,37.9,1.895,73.905,164.8,4597,7
"Oceania",4908,78.625,68.7400753917701,86.0816867774655,18.375,10.9183132225345,28.2599246082298,40,2,78,40,2,78,177,2022-04-04,79.3422771672772,69.983179965814,86.3314614144404,21.2577228327228,14.2685385855596,30.6168200341861,41,2.05,79.95,41,2.05,79.95,182.6,4754.2,7
"Oceania",4971,76.25,66.1086618408099,84.6321038815769,25.75,17.3678961184231,35.8913381591901,41,2.05,79.95,41,2.05,79.95,184,2022-04-11,99.824658119658,88.1417995923596,109.016252619211,28.3753418803419,19.183747380789,40.0582004076406,41.1,2.055,80.145,41.1,2.055,80.145,210.4,4857.8,7
"Oceania",4648,134.111111111111,122.814534927216,141.940022715498,15.8888888888889,8.0599772845024,27.1854650727844,39.5,1.975,77.025,39.5,1.975,77.025,229,2022-04-18,152.101996996997,138.596750666789,162.494647148596,29.098003003003,18.7053528514037,42.6032493332109,36.3,1.815,70.785,36.3,1.815,70.785,253.8,4779.6,7
"Oceania",4388,134.983333333333,118.025905468321,150.331734673304,62.0166666666667,46.6682653266957,78.9740945316794,36,1.8,70.2,36,1.8,70.2,269,2022-04-25,239.87033033033,220.16477632723,255.408788845494,42.7296696696697,27.191211154506,62.4352236727705,34.6,1.73,67.47,34.6,1.73,67.47,351.8,4930.2,7
"Oceania",4983,336.540540540541,317.294575705829,349.487687695137,23.4594594594595,10.5123123048627,42.7054242941707,25,1.25,48.75,25,1.25,48.75,410,2022-05-02,414.23615766846,386.853461309621,435.799386791781,56.9638423315402,35.4006132082186,84.3465386903787,31.3,1.565,61.035,31.3,1.565,61.035,533.8,5270.2,7
"Oceania",5661,517.466666666667,476.580203693972,550.652395261954,86.5333333333333,53.3476047380461,127.419796306028,31.5,1.575,61.425,31.5,1.575,61.425,667,2022-05-09,547.460724437063,517.260139845161,571.583438505071,67.1392755629367,43.0165614949288,97.3398601548386,28.9,1.445,56.355,28.9,1.445,56.355,672.4,5452,7
"Oceania",6671,948.079136690647,899.552086752769,986.585093613014,96.9208633093525,58.4149063869864,145.447913247231,24.5,1.225,47.775,24.5,1.225,47.775,1094,2022-05-16,703.242705457229,671.820054139733,728.097448184586,68.5572945427707,43.7025518154136,99.9799458602665,28.8,1.44,56.16,28.8,1.44,56.16,829.4,6309.4,7
"Oceania",5557,800.233944954128,774.847927604916,820.860281281947,66.7660550458716,46.139718718053,92.1520723950839,27.5,1.375,53.625,27.5,1.375,53.625,922,2022-05-23,868.368260715457,832.562721337018,897.908413514517,98.0317392845422,68.4915864854828,133.837278662982,30,1.5,58.5,30,1.5,58.5,1026.4,7066,7
"Oceania",8675,913.893238434164,890.825476941181,932.90178307088,69.1067615658363,50.0982169291198,92.1745230588189,35.5,1.775,69.225,35.5,1.775,69.225,1054,2022-05-30,1037.13182393385,1001.89921183327,1066.61995938445,109.068176066151,79.58004061555,144.300788166728,28.9,1.445,56.355,28.9,1.445,56.355,1204,7881.6,7
"Oceania",8766,1162.16831683168,1121.00791169225,1198.54251434479,170.831683168317,134.457485655209,211.992088307747,31,1.55,60.45,31,1.55,60.45,1395,2022-06-06,1102.73063074206,1071.20313617542,1129.63939393704,111.469369257939,84.5606060629618,142.996863824585,31.1,1.555,60.645,31.1,1.555,60.645,1276.4,8410.2,7
"Oceania",9739,1361.28448275862,1323.26265617524,1394.21012461162,141.715517241379,108.789875388382,179.737343824761,26,1.3,50.7,26,1.3,50.7,1555,2022-06-13,1111.17851259763,1079.39787053044,1138.72755115801,125.62148740237,98.072448841993,157.402129469561,34.1,1.705,66.495,34.1,1.705,66.495,1305,9055.2,7
"Oceania",9314,1276.07317073171,1246.07170846349,1301.68226637595,108.926829268293,83.3177336240452,138.928291536515,35.5,1.775,69.225,35.5,1.775,69.225,1456,2022-06-20,1061.35203882384,1030.41734525689,1088.36318744651,128.447961176159,101.436812553491,159.382654743112,37.7,1.885,73.515,37.7,1.885,73.515,1265.2,9005,7
"Oceania",8782,842.473354231975,815.821599380039,866.301067386791,137.526645768025,113.698932613209,164.178400619961,42.5,2.125,82.875,42.5,2.125,82.875,1065,2022-06-27,902.890154598609,877.97653746568,924.370537242614,100.509845401392,79.0294627573854,125.423462534321,39.4,1.97,76.83,39.4,1.97,76.83,1082.2,8901,7
"Oceania",8424,664.760869565217,645.922850573422,681.079964513391,83.2391304347826,66.920035486609,102.077149426578,53.5,2.675,104.325,53.5,2.675,104.325,855,2022-07-04,667.693258046885,648.758818170726,683.821859432843,76.1067419531158,59.9781405671559,95.0411818292754,41.2,2.06,80.34,41.2,2.06,80.34,826.2,8697,7
"Oceania",8246,369.858895705521,358.803872736209,378.579263325318,31.1411042944785,22.4207366746819,42.1961272637906,39.5,1.975,77.025,39.5,1.975,77.025,479.999999999999,2022-07-11,442.255094488778,427.079017872276,455.093883846982,60.5449055112219,47.7061161530183,75.7209821277244,40.2,2.01,78.39,40.2,2.01,78.39,583.2,8352.2,7
"Oceania",8719,185.3,177.174059700468,191.466735562766,19.7,13.5332644372343,27.8259402995324,35,1.75,68.25,35,1.75,68.25,275,2022-07-18,297.938885180844,286.770331052128,307.011637060165,36.2611148191554,27.1883629398346,47.4296689478722,37.3,1.865,72.735,37.3,1.865,72.735,408.8,8005,7
"Oceania",7590,148.882352941176,137.67270697124,158.042388446643,31.1176470588235,21.9576115533572,42.32729302876,30.5,1.525,59.475,30.5,1.525,59.475,241,2022-07-25,186.194028340972,177.910765248965,192.741980536887,24.2059716590281,17.6580194631133,32.4892347510354,32.9,1.645,64.155,32.9,1.645,64.155,276.2,7652.4,7
"Oceania",7046,120.892307692308,114.2781652793,125.889833452709,16.1076923076923,11.1101665472906,22.7218347206998,28,1.4,54.6,28,1.4,54.6,193,2022-08-01,125.474423112911,118.191652342884,131.31176142928,22.525576887089,16.6882385707201,29.8083476571157,31.7,1.585,61.815,31.7,1.585,61.815,211.4,7256.6,7
"Oceania",6661,106.036585365854,101.625021557606,109.731681896997,22.9634146341463,19.2683181030026,27.3749784423942,31.5,1.575,61.425,31.5,1.575,61.425,192,2022-08-08,92.2833886301525,85.6752803627934,97.9595127569843,26.1166113698476,20.4404872430155,32.7247196372066,24.9,1.245,48.555,24.9,1.245,48.555,168.2,6652.6,7
"Oceania",6267,66.2608695652174,60.2083082058078,71.4281677872842,22.7391304347826,17.5718322127158,28.7916917941922,33.5,1.675,65.325,33.5,1.675,65.325,156,2022-08-15,64.3938745636564,59.3317702703049,69.1652639830451,27.2061254363437,22.4347360169547,32.2682297296951,18.8,0.939999999999996,36.66,18.8,0.94,36.66,129.2,6188,7
"Oceania",5699,19.3448275862069,14.5921998000134,24.7054922012886,37.6551724137931,32.2945077987115,42.4078001999866,1,0.05,1.95,1,0.05,1.95,59,2022-08-22,44.9613589711408,40.5008142464119,49.5010346647508,31.0386410288593,26.498965335249,35.4991857535881,13.3,0.664999999999996,25.935,13.3,0.665,25.935,102.6,5780.8,7
"Oceania",5267,9.43478260869565,5.95515650879731,14.0711445769468,36.5652173913043,31.9288554230532,40.0448434912027,0,0,0,0,0,0,46,2022-08-29,30.8133011572292,26.4553195083486,35.2454765468688,28.7866988427708,24.3545234531311,33.1446804916514,7.2,0.359999999999996,14.04,7.2,0.36,14.04,73.9999999999999,5439.6,7
"Oceania",5010,23.7297297297297,20.1233851598352,27.5686868612378,35.2702702702703,31.4313131387622,38.8766148401648,0.5,0.025,0.975,0.5,0.025,0.975,60,2022-09-05,23.1493625383034,18.8995579316857,27.4310272067698,26.4506374616967,22.1689727932301,30.7004420683144,0.600000000000004,0.0299999999999963,1.16999999999999,0.599999999999999,0.0300000000000002,1.17,50.7999999999999,5138,7
"Oceania",4955,35.2962962962963,31.3975478672895,38.4538913075869,11.7037037037037,8.54610869241309,15.6024521327105,1,0.05,1.95,1,0.05,1.95,49,2022-09-12,23.4670636877287,19.5823689537192,27.2763371497788,23.7329363122714,19.9236628502211,27.6176310462808,1.5,0.0749999999999963,2.92499999999999,1.5,0.0750000000000002,2.925,50.1999999999999,4876,7
"Oceania",4759,27.9411764705882,22.4295003224929,32.3559210867892,11.0588235294118,6.64407891321082,16.5704996775071,0.5,0.025,0.975,0.5,0.025,0.975,40,2022-09-19,23.9380019028316,20.4076425845919,27.1699935799914,19.0619980971684,15.8300064200085,22.5923574154081,2.4,0.119999999999996,4.67999999999999,2.4,0.12,4.68,47.7999999999999,4604.6,7
"Oceania",4389,20.9333333333333,18.0062549101813,23.9320419163335,24.0666666666667,21.0679580836665,26.9937450898187,5.5,0.275,10.725,5.5,0.275,10.725,56,2022-09-26,20.9520559568857,17.8352697296723,23.7904818125892,16.8479440431144,14.0095181874107,19.9647302703277,3,0.149999999999996,5.84999999999999,3,0.15,5.85,43.7999999999999,4384.6,7
"Oceania",3910,11.7894736842105,10.0815246631608,13.53942672801,13.2105263157895,11.46057327199,14.9184753368392,4.5,0.225,8.775,4.5,0.225,8.775,34,2022-10-03,15.6427966976264,13.0002781944744,18.2293862831695,20.1572033023736,17.5706137168305,22.7997218055257,3.5,0.174999999999996,6.82499999999999,3.5,0.175,6.825,42.7999999999999,4196.8,7
"Oceania",3910,8.8,7.26152088523691,10.6711280242267,24.2,22.3288719757733,25.7384791147631,3.5,0.175,6.825,3.5,0.175,6.825,40,2022-10-10,10.8650877192983,9.00741934609188,13.0607152061942,23.1349122807018,20.9392847938058,24.9925806539081,3.6,0.179999999999996,7.01999999999999,3.6,0.18,7.02,41.1999999999999,4031.6,7
"Oceania",4016,8.75,7.22259019129987,10.6484136604882,28.25,26.3515863395118,29.7774098087001,3.5,0.175,6.825,3.5,0.175,6.825,44,2022-10-17,10.3572089314195,8.20551365340246,12.9726276407137,27.0427910685806,24.4273723592863,29.1944863465976,2.9,0.144999999999996,5.65499999999999,2.9,0.145,5.655,43.1999999999999,3954,7
"Oceania",3933,4.05263157894737,2.46520608058047,6.51256570191274,25.9473684210526,23.4874342980873,27.5347939194195,1,0.05,1.95,1,0.05,1.95,32,2022-10-24,10.6493141945774,8.18202869991805,13.7195616258051,32.7506858054227,29.6804383741949,35.2179713000819,2.2,0.109999999999996,4.28999999999999,2.2,0.11,4.29,47.7999999999999,4068.8,7
"Oceania",4001,18.3939393939394,13.9967264467342,23.491604088931,43.6060606060606,38.508395911069,48.0032735532658,2,0.1,3.9,2,0.1,3.9,66,2022-10-31,13.4493141945774,10.5171327620111,16.9975007032736,36.5506858054227,33.0024992967263,39.4828672379889,2.2,0.109999999999996,4.28999999999999,2.2,0.11,4.29,54.3999999999999,4170.4,7
"Oceania",4484,13.25,9.96409989573878,17.2740966534668,41.75,37.7259033465332,45.0359001042612,1,0.05,1.95,1,0.05,1.95,57,2022-11-07,13.5337969531981,10.2364721766664,17.6277339870708,40.466203046802,36.3722660129292,43.7635278233336,1.7,0.0849999999999963,3.31499999999999,1.7,0.0850000000000002,3.315,57.4,4194.6,7
"Oceania",4418,22.8,18.9370411957024,27.0608234115695,43.2,38.9391765884305,47.0629588042976,3.5,0.175,6.825,3.5,0.175,6.825,73,2022-11-14,13.7232706374086,10.2762275354816,18.0750848544762,43.8767293625915,39.5249151455237,47.3237724645185,2.3,0.114999999999996,4.48499999999999,2.3,0.115,4.485,62.2,4264.8,7
"Oceania",4137,9.17241379310345,5.81928726457623,13.7995800794739,47.8275862068966,43.2004199205261,51.1807127354238,1,0.05,1.95,1,0.05,1.95,59,2022-11-21,13.1535736677116,9.88105152451901,17.3872423177174,48.0464263322884,43.8127576822826,51.318948475481,2,0.0999999999999963,3.89999999999999,2,0.1,3.9,65.2,4323.2,7
"Oceania",4284,5,2.66398287465622,8.74932003894009,43,39.2506799610599,45.3360171253438,4,0.2,7.8,4,0.2,7.8,56,2022-11-28,13.0273831915211,9.44228894762044,17.7267526062027,47.5726168084789,42.8732473937972,51.1577110523796,1.9,0.0949999999999963,3.70499999999999,1.9,0.0950000000000002,3.705,64.3999999999999,4307,7
"Oceania",4293,15.5454545454545,12.0208463919214,20.0523914051368,64.4545454545455,59.9476085948632,67.9791536080786,0.5,0.025,0.975,0.5,0.025,0.975,81,2022-12-05,12.5037468278848,8.66888181150492,17.5047706281519,45.0962531721153,40.095229371848,48.9311181884951,1.4,0.0699999999999963,2.72999999999999,1.4,0.0700000000000002,2.73,60.4,4299.2,7
"Oceania",4403,12.6190476190476,7.77028701124591,18.9716480958934,39.3809523809524,33.0283519041066,44.2297129887541,0.5,0.025,0.975,0.5,0.025,0.975,53,2022-12-12,19.0692640692641,13.3494428961194,25.7004360747274,41.330735930736,34.6995639252725,47.0505571038806,1.8,0.0899999999999963,3.50999999999999,1.8,0.0900000000000002,3.51,64,4292.4,7
"Oceania",4379,20.1818181818182,15.0700055151248,25.9509135213155,30.8181818181818,25.0490864786845,35.9299944848752,1,0.05,1.95,1,0.05,1.95,53,2022-12-19,32.5692640692641,25.5235642087989,40.0274257924907,36.630735930736,29.1725742075093,43.6764357912012,2.7,0.134999999999996,5.26499999999999,2.7,0.135,5.265,74.6,4139.8,7
"Oceania",4103,42,29.2220926876486,54.7779073123514,29,16.2220926876486,41.7779073123514,3,0.15,5.85,3,0.15,5.85,77,2022-12-26,38.1575415812258,29.8855387742812,46.29447657868,27.4424584187742,19.30552342132,35.7144612257189,3.2,0.159999999999996,6.23999999999999,3.2,0.16,6.24,72,3947.6,7
"Oceania",3521,72.5,63.5345894380536,80.3842686277565,19.5,11.6157313722435,28.4654105619464,8.5,0.425,16.575,8.5,0.425,16.575,109,2023-01-02,52.360398724083,43.5668931982429,60.8829435032993,23.8396012759171,15.3170564967007,32.6331068017571,3.9,0.194999999999996,7.60499999999999,3.9,0.195,7.605,84,3720.6,7
"Oceania",3332,43.4868421052632,33.8307192193329,51.3876453360832,18.5131578947368,10.6123546639168,28.1692807806671,3,0.15,5.85,3,0.15,5.85,68,2023-01-09,52.4764160401003,42.6191393641403,61.6498960089109,20.5235839598998,11.3501039910891,30.3808606358598,5.3,0.264999999999996,10.335,5.3,0.265,10.335,83.6,3475,7
"Oceania",3268,83.6333333333333,76.1770591310545,91.9139827189899,21.3666666666667,13.0860172810101,28.8229408689455,4,0.2,7.8,4,0.2,7.8,113,2023-01-16,50.5410314247157,42.3341860512186,58.1995386333962,18.8589685752844,11.2004613666038,27.0658139487814,6.5,0.324999999999996,12.675,6.5,0.325,12.675,82.3999999999999,3263,7
"Oceania",3151,20.7619047619047,10.3312363446117,29.7856760493734,14.2380952380953,5.21432395062653,24.6687636553884,8,0.4,15.6,8,0.4,15.6,51,2023-01-23,44.9838885675728,37.7517000180631,51.8143577557174,19.2161114324272,12.3856422442825,26.4482999819369,9.1,1.785,16.415,7.7,0.385,15.015,81,3186.2,7
"Oceania",3043,32.3230769230769,27.7973261230403,37.5261204347781,20.6769230769231,15.4738795652219,25.2026738769598,9,0.45,17.55,9,0.45,17.55,71,2023-01-30,43.2865201465202,36.3414453548636,49.9963795383253,18.7134798534799,12.0036204616746,25.6585546451364,16.1,6.885,25.315,9.7,0.485,18.915,87.8,3163.8,7
"Oceania",3137,44.7142857142857,40.6221592722761,48.4583642393626,21.2857142857143,17.5416357606374,25.3778407277239,21.5,7.725,35.275,14.5,0.725,28.275,102,2023-02-06,32.6598534798535,25.0337580963436,39.7994576329011,19.7401465201466,12.6005423670989,27.3662419036564,22.5,11.575,33.425,11.5,0.575,22.425,86.3999999999999,3103,7
"Oceania",3220,35,26.7794459033354,42.2977542491228,16,8.70224575087722,24.2205540966646,38,25.65,50.35,13,0.65,25.35,102,2023-02-13,36.854531351002,28.9427519916862,44.0467652470021,20.9454686489981,13.7532347529979,28.8572480083138,27.8,14.12,41.48,14.4,0.72,28.08,100,3122.2,7
"Oceania",2964,30.5,19.6386228384547,40.9293731918687,26.5,16.0706268081313,37.3613771615453,36,23.65,48.35,13,0.65,25.35,106,2023-02-20,41.3399159663866,32.320925250563,49.3090187875714,20.8600840336135,12.8909812124285,29.8790747494371,36.7,19.695,53.705,17.9,0.895,34.905,116.8,3174.8,7
"Oceania",3247,41.7352941176471,29.8762058213247,51.0222141198785,20.2647058823529,10.9777858801215,32.1237941786753,34.5,13.125,55.875,22.5,1.125,43.875,119,2023-02-27,46.520868347339,36.286417217131,54.8763882580191,18.0791316526611,9.72361174198089,28.3135827828691,44.4,24.07,64.73,21.4,1.07,41.73,130.4,3256,7
"Oceania",3306,54.75,44.6881924174238,63.8373881376248,20.25,11.1626118623752,30.3118075825762,53.5,28.325,78.675,26.5,1.325,51.675,155,2023-03-06,48.8922969187676,38.470519475471,57.257524032714,18.5077030812325,10.1424759672859,28.929480524529,57.2,31.17,83.23,27.4,1.37,53.43,152,3298.6,7
"Oceania",3543,70.6190476190477,60.4496191051162,76.2952115916007,7.38095238095238,1.70478840839932,17.5503808948838,60,29.6,90.4,32,1.6,62.4,170,2023-03-13,57.1439452704159,46.9946582061043,64.6309537581545,15.4560547295841,7.96904624184544,25.6053417938957,72,37.23,106.77,36.6,1.83,71.37,181.2,3472.4,7
"Oceania",3433,46.8571428571429,37.6999571950354,54.2034331225976,18.1428571428571,10.7965668774023,27.3000428049646,102,61.15,142.85,43,2.15,83.85,210,2023-03-20,65.9335433383821,55.8175034820999,73.2507910966713,15.066456661618,7.74920890332868,25.1824965179001,87.5,46.745,128.255,42.9,2.145,83.655,211.4,3611.2,7
"Oceania",3833,71.7582417582417,62.2593164916213,77.796521819071,11.2417582417583,5.203478180929,20.7406835083787,110,53.95,166.05,59,2.95,115.05,252,2023-03-27,77.0168766717154,66.1849945956887,84.4863746373887,15.5831233282846,8.11362536261131,26.4150054043113,92.1,45.075,139.125,49.5,2.475,96.525,234.2,3778.8,7
"Oceania",3941,85.683284457478,73.9904322013029,94.1214008124624,18.316715542522,9.87859918753767,30.0095677986971,112,60.7,163.3,54,2.7,105.3,270,2023-04-03,84.004178259017,73.6081944061258,91.3606273529719,16.395821740983,9.0393726470281,26.7918055938743,91.8,40.88,142.72,53.6,2.68,104.52,245.8,3877.8,7
"Oceania",4144,110.166666666667,96.5256479853678,120.015305841212,22.8333333333333,12.9846941587883,36.4743520146322,76.5,19.975,133.025,59.5,2.975,116.025,269,2023-04-10,97.1141056197918,85.8125626570532,105.32272006031,22.2858943802083,14.0772799396897,33.5874373429468,83.2,29.81,136.59,56.2,2.81,109.59,258.8,4182.6,7
"Oceania",4038,105.555555555556,97.5656181573014,110.666475169517,11.4444444444445,6.33352483048327,19.4343818426986,58.5,8.625,108.375,52.5,2.625,102.375,228,2023-04-17,109.430565376252,99.0662278181229,117.063672823215,21.7694346237485,14.1363271767854,32.1337721818772,69.6,19.63,119.57,52.6,2.63,102.57,253.4,4447.8,7
"Oceania",4957,112.406779661017,98.7217984496726,124.01389665929,47.5932203389831,35.9861033407104,61.2782015503273,59,5.8,112.2,56,2.8,109.2,275,2023-04-24,132.810284791376,122.900405766869,139.929787752109,20.5897152086239,13.4702122478913,30.4995942331311,57.9,8.595,107.205,51.9,2.595,101.205,263.2,4938.8,7
"Oceania",5159,133.340540540541,128.52764229697,136.501285633592,8.65945945945946,5.49871436640741,13.4723577030306,42,3.05,80.95,41,2.05,79.95,225,2023-05-01,167.104224185316,158.202211405299,173.55620702162,18.8957758146845,12.4437929783803,27.7977885947006,53.3,5.135,101.465,50.7,2.535,98.865,290,5315.8,7
"Oceania",6396,202.581881533101,193.161321945034,208.451975456933,12.418118466899,6.54802454306723,21.8386780549668,53.5,5.525,101.475,50.5,2.525,98.475,319,2023-05-08,230.512049951281,221.338082313031,237.354057037087,22.2879500487192,15.4459429629127,31.4619176869687,56.3,4.335,108.265,54.7,2.735,106.665,363.8,5764,7
"Oceania",6029,281.636363636364,273.03467617752,288.147402188767,14.3636363636364,7.85259781123348,22.9653238224798,53.5,2.675,104.325,53.5,2.675,104.325,403,2023-05-15,317.398435954561,308.658880078895,323.639190445691,20.2015640454387,13.9608095543088,28.941119921105,65,4.19999999999999,125.8,64,3.2,124.8,466.6,6084,7
"Oceania",6279,422.594684385382,413.244972695961,429.655725246855,28.4053156146179,21.3442747531453,37.755027304039,73.5,4.625,142.375,72.5,3.625,141.375,597,2023-05-22,401.673661179787,391.28856468027,409.531933651454,32.9263388202135,25.0680663485464,43.3114353197305,80,4.76,155.24,79.2,3.96,154.44,593.8,6362.8,7
"Oceania",6557,546.838709677419,535.325787278991,555.439563702309,37.1612903225806,28.5604362976905,48.6742127210087,102.5,5.125,199.875,102.5,5.125,199.875,789,2023-05-29,486.592937047079,475.526451363471,495.271707046986,41.8070629529206,33.1282929530145,52.8735486365293,91,4.74,177.26,90.8,4.54,177.06,710.2,6418.6,7
"Oceania",6553,554.716666666667,541.676065303842,565.965001662404,72.2833333333333,61.0349983375957,85.3239346961581,117,5.85,228.15,117,5.85,228.15,861,2023-06-05,555.297285941428,544.065933286613,564.234334048246,49.3027140585717,40.3656659517543,60.5340667133869,102.4,5.31,199.49,102.2,5.11,199.29,809.2,6445.2,7
"Oceania",6675,627.178260869565,614.350755361039,637.150842434593,56.8217391304348,46.8491575654075,69.6492446389609,108.5,5.425,211.575,108.5,5.425,211.575,901,2023-06-12,599.658680125696,586.722631802824,610.17616926981,62.7413198743044,52.2238307301903,75.677368197176,119.6,5.98,233.22,119.6,5.98,233.22,901.6,6429.2,7
"Oceania",6162,625.158108108108,615.732085793232,632.960537195067,51.8418918918919,44.0394628049328,61.2679142067678,110.5,5.525,215.475,110.5,5.525,215.475,898,2023-06-19,628.374775520764,613.446580958371,640.65349436272,71.4252244792356,59.1465056372797,86.3534190416287,141.7,7.085,276.315,141.7,7.085,276.315,983.2,6412.2,7
"Oceania",6199,644.401655306718,626.528465277015,659.364901354675,95.5983446932814,80.6350986453249,113.471534722985,159.5,7.975,311.025,159.5,7.975,311.025,1059,2023-06-26,606.243563399552,591.045980534232,618.465782259895,63.7564366004478,51.5342177401046,78.9540194657679,146.5,7.325,285.675,146.5,7.325,285.675,963,6102,7
"Oceania",6472,690.419186652763,668.945533056728,707.826189166862,80.5808133472367,63.1738108331376,102.054466943272,213,10.65,415.35,213,10.65,415.35,1197,2023-07-03,544.333365771093,528.084216641465,557.259995132267,59.0666342289063,46.1400048677324,75.3157833585347,146,7.3,284.7,146,7.3,284.7,895.4,5893,7
"Oceania",5002,444.060606060606,429.673063183146,455.02644114828,33.939393939394,22.9735588517205,48.3269368168542,141,7.05,274.95,141,7.05,274.95,760,2023-07-10,465.553508855354,446.571430823456,480.450202435679,58.2464911446455,43.3497975643211,77.2285691765443,146.1,7.305,284.895,146.1,7.305,284.895,816,5524.8,7
"Oceania",5630,317.627272727273,299.541935897205,331.121906796454,33.3727272727273,19.8780932035463,51.4580641027951,106,5.3,206.7,106,5.3,206.7,563,2023-07-17,384.401041041874,365.064629447513,399.081861824622,45.398958958126,30.7181381753779,64.7353705524867,133.6,6.68,260.52,133.6,6.68,260.52,697,5134.6,7
"Oceania",4321,231.258823529412,208.168156703185,248.911573712124,47.7411764705882,30.0884262878763,70.8318432968156,111,5.55,216.45,111,5.55,216.45,501,2023-07-24,285.731340257506,268.076701247856,299.094700110865,37.4686597424939,24.1052998891351,55.1232987521438,110.1,5.505,214.695,110.1,5.505,214.695,543.4,4664.8,7
"Oceania",4248,238.639316239316,218.994458397303,252.523198299391,31.3606837606837,17.476801700609,51.0055416026966,97,4.85,189.15,97,4.85,189.15,463.999999999999,2023-07-31,222.787246256269,205.153691063018,236.340298607221,38.6127537437308,25.0597013927794,56.2463089369817,100.1,5.005,195.195,100.1,5.005,195.195,461.6,4468,7
"Oceania",4123,197.070682730923,184.005892058442,207.890380598077,40.9293172690763,30.1096194019238,53.9941079415573,95.5,4.775,186.225,95.5,4.775,186.225,429,2023-08-07,178.414013933037,160.944517809112,192.424576856644,44.7859860669631,30.775423143356,62.2554821908884,98,4.9,191.1,98,4.9,191.1,419.2,4139.8,7
"Oceania",4018,129.340136054422,115.058012258956,141.254433630058,39.6598639455782,27.7455663699419,53.9419877410437,91,4.55,177.45,91,4.55,177.45,351,2023-08-14,147.290904197915,130.685264994869,161.518725264463,48.9090958020852,34.681274735537,65.5147350051304,91.8,4.59,179.01,91.8,4.59,179.01,379.8,4046,7
"Oceania",3989,95.7611111111111,78.4960696276712,111.543298043571,64.2388888888889,48.4567019564291,81.5039303723288,95.5,4.775,186.225,95.5,4.775,186.225,351,2023-08-21,119.117808134087,102.861128680398,133.665688717499,54.082191865913,39.5343112825006,70.338871319602,86.1,4.305,167.895,86.1,4.305,167.895,345.4,3884.4,7
"Oceania",3852,75.6432748538011,56.8718926319744,94.3823157512185,68.3567251461989,49.6176842487815,87.1281073680256,80,4,156,80,4,156,304,2023-08-28,98.2893858736166,79.2693682697623,115.745361293376,60.1106141263835,42.6546387066237,79.1306317302378,76.5,3.825,149.175,76.5,3.825,149.175,311.4,3761.8,7
"Oceania",3440,97.7738359201774,79.8737768249456,113.258015564573,57.2261640798226,41.741984435427,75.1262231750544,68.5,3.425,133.575,68.5,3.425,133.575,292,2023-09-04,89.0598202011938,67.0338424118205,110.349923169929,73.5401797988063,52.2500768300709,95.5661575881794,65.7,3.285,128.115,65.7,3.285,128.115,294,3677.4,7
"Oceania",3510,92.9285714285714,66.0470900052638,118.288743477461,71.0714285714286,45.711256522539,97.9529099947362,47.5,2.375,92.625,47.5,2.375,92.625,259,2023-09-11,84.9635119574662,62.1433665897354,107.459946782667,77.6364880425339,55.1400532173334,100.456633410265,50.5,2.525,98.475,50.5,2.525,98.475,263.6,3493.2,7
"Oceania",3596,83.1923076923077,53.8803829692476,114.277243012822,106.807692307692,75.722756987178,136.119617030752,37,1.85,72.15,37,1.85,72.15,264,2023-09-18,82.5506464603902,58.4128049901002,106.561272352967,79.0493535396099,55.0387276470328,103.1871950099,38.2,1.91,74.49,38.2,1.91,74.49,238,3368.2,7
"Oceania",3068,75.2795698924732,54.0436905172455,97.0934161072582,84.7204301075268,62.9065838927418,105.956309482755,19.5,0.975,38.025,19.5,0.975,38.025,199,2023-09-25,69.8651100455855,45.9808100443892,94.749399182133,85.7348899544146,60.850600817867,109.619189955611,27.9,1.965,53.835,27.3,1.365,53.235,210.8,3314.6,7
"Oceania",3227,63.578947368421,38.2190846337985,89.8889436027219,75.4210526315789,49.1110563972781,100.780915366201,18.5,0.925,36.075,18.5,0.925,36.075,176,2023-10-02,58.3060624265378,36.8748057499962,81.7306289382111,90.8939375734622,67.469371061789,112.325194250004,21.1,2.385,39.815,19.7,0.985,38.415,190,3215,7
