"test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","test_roll","diff"
31881,955.565075494503,905.897943169197,1006.81884276767,807.434924505496,756.181157232329,857.102056830803,2013-04-15,1022.98366102903,957.361731103165,1087.31433389282,826.400533123144,762.071745295619,892.020907785394,30962,7
29256,906.111525663637,870.22812531611,942.411123419733,509.859667752001,473.563396425164,545.740189118921,2013-04-22,940.702882104608,894.018158658037,986.313247804467,625.516182688739,580.020301061485,672.122396849697,28880.4,7
24534,749.195149662544,719.443025683616,775.230397110281,379.804850337456,353.769602889719,409.556974316384,2013-04-29,831.908867221093,798.861587406312,864.448672725343,477.113942890606,444.688108709644,510.083173379483,26901.8,7
24136,779.968411126446,756.74067002156,804.176474547315,328.174446016411,304.532912782722,351.014819472383,2013-05-06,801.083982332328,775.242814073904,825.744009611559,375.338827779371,350.792771823428,401.101946711891,25277.8,7
24702,768.704174158333,741.998172841078,793.606525781715,360.295825841667,335.393474218285,387.001827158922,2013-05-13,804.739391392282,782.746588675127,825.089278758879,332.289180036289,312.052598707128,354.204509223662,24314.4,7
23761,801.440651050679,787.804076507157,813.295527198749,298.559348949321,286.704472801251,312.195923492843,2013-05-20,882.773081025059,862.920230388328,901.944181678778,341.055490403513,321.99769578723,360.83086751046,24522.4,7
24439,924.38857096341,907.746998322223,939.137469156336,294.61142903659,279.862530843664,311.253001677777,2013-05-27,1019.92812037753,1001.06433914005,1037.6377133451,379.271879622466,361.562286654904,398.135660859955,24515.8,7
25574,1139.36359782643,1120.31123424962,1159.50491170977,423.636402173573,403.495088290225,442.688765750377,2013-06-03,1122.29338685769,1104.67528680856,1139.74146455933,422.053981563362,404.590505103818,439.817093741173,24453.2,7
24103,1465.74360788882,1447.46121378014,1482.64413287891,519.25639211118,502.355867121091,537.538786219856,2013-06-10,1259.08533724662,1240.01250466826,1278.48384699579,489.135715384962,469.886831757567,508.452584727042,24829.2,7
24389,1280.53050655912,1260.05291118367,1304.1252818529,574.206335546147,550.534566462857,595.408991565014,2013-06-17,1357.58394734709,1336.84525096914,1379.37312528901,595.703771951153,574.045147206903,616.821027877662,24960,7
25641,1485.40040299531,1464.49016580564,1507.00743938102,633.96801805732,613.186106069998,655.373378422188,2013-06-24,1370.1981235164,1349.47505892791,1391.9858970558,690.089595781842,668.432375440119,711.191219918889,24890.2,7
25093,1416.88162146579,1391.91072982662,1443.58386062247,827.451711867547,800.654108090341,853.095217430877,2013-07-01,1302.59940355953,1280.60636896065,1325.82229156704,750.048315738715,726.939314256073,772.481708751994,25054.8,7
25225,1202.43447867299,1183.46027404349,1222.56877054369,895.565521327014,875.431229456305,914.539725956512,2013-07-08,1244.44931580541,1220.12317059223,1268.93840596967,789.409368405118,765.07267566146,814.045928656108,24805.8,7
24926,1127.75000810445,1103.11776394385,1151.82610543513,819.049991895546,794.890561200861,843.99123038538,2013-07-15,1125.60384979392,1100.20686608495,1151.03576082214,816.504227129162,791.050867844068,842.19082188153,24086,7
23144,989.780067788502,957.636919341546,1019.70585386605,771.011598878164,741.201373489792,803.230091085585,2013-07-22,997.248789077835,971.201875865319,1022.78598078087,775.792621178575,750.253054142771,801.994622649659,23139.2,7
22042,891.173072937848,864.908643269235,917.494213643343,769.442311677537,743.077066983037,796.097844549294,2013-07-29,879.502724655847,849.907071643041,907.944855083725,729.738685600563,701.294179839919,759.489426871937,22103.2,7
20359,775.106317885388,746.885778728476,802.33496041614,623.893682114612,596.66503958386,652.114221271524,2013-08-05,762.349231099927,731.166747777209,792.533159612554,676.219679156484,646.192531575851,707.473369055264,21193.2,7
20045,613.704156563042,576.986252932099,648.363142057958,665.295843436958,630.636857942042,702.013747067901,2013-08-12,668.867418769636,637.934486112964,698.751840966429,651.045380375663,621.423359848248,681.928559270213,20636.8,7
20376,541.982540324854,509.416144614684,574.767628079278,551.454959675146,519.382319880524,583.910941302019,2013-08-19,578.022939674862,544.526044923042,610.568340412386,625.36678254736,593.092604277014,658.735702896429,20286,7
20362,522.37100613705,491.475611020323,550.799260635426,645.140104974062,617.355514851774,675.506042160329,2013-08-26,513.821504978685,479.613220664282,547.224176044981,648.768217243537,615.63676864442,682.848527155189,20381.4,7
20288,436.950677463979,397.866437319629,476.57671087313,641.049322536021,601.42328912687,680.133562680371,2013-09-02,474.867651170814,441.814234343686,507.231218301675,650.722071051408,618.629726387726,683.647513475785,20421,7
20836,454.0991444045,422.321657434675,485.614138579112,740.9008555955,709.385861420888,772.678342565325,2013-09-09,448.853954201149,418.11241261458,479.19929385619,667.648268021073,637.43166124125,698.283918021551,20750.4,7
20243,418.934887523687,387.99132132912,448.398353341429,675.065112476313,645.601646658571,706.00867867088,2013-09-16,429.553389243934,397.452867699126,460.647220831925,641.428428937884,610.387991504792,673.48609102303,21252.8,7
22023,411.914055476528,390.907035969151,434.608005851852,636.085944523472,613.391994148148,657.092964030849,2013-09-23,422.192564063739,391.133194829371,452.541526693162,627.189254118079,596.893685643555,658.205763892784,22631.8,7
22874,425.868181350975,388.177886443055,458.038895514103,514.040909558116,482.13716616948,551.516907167722,2013-09-30,393.187409866774,362.496817106024,423.39714516009,568.994408315044,538.838067176627,599.642141616131,23557,7
27183,400.146551563007,366.268072970856,436.048240179312,569.853448436993,533.951759820688,603.731927029144,2013-10-07,390.540244055973,356.993815938504,424.102863892501,516.641574125845,483.132348444216,550.145142783652,24989.6,7
25462,309.073373419673,279.139768817939,339.892230913754,449.926626580327,419.107769086246,479.860231182061,2013-10-14,399.925560177104,363.750432161774,434.490018104677,476.256258004714,441.745194232039,512.388526560382,26188.4,7
27406,405.699058469682,360.476315491519,451.926947003483,413.300941530318,367.073052996517,458.523684508481,2013-10-21,427.208921940778,392.439460081241,459.730629864146,460.591078059222,428.069370135854,495.36053991876,27365.2,7
28017,458.840636082184,424.690117085499,486.543776912736,434.159363917816,406.456223087264,468.309882914501,2013-10-28,497.561244241933,464.026763871428,526.848051999547,426.638755758067,397.351948000453,460.173236128572,27854.4,7
28758,562.284990169346,531.623026040389,584.241954311447,435.715009830654,413.758045688553,466.376973959611,2013-11-04,630.635448201457,594.08598254605,659.544237140992,433.364551798543,404.455762859008,469.91401745395,29011,7
29629,751.908163068782,724.204591921795,771.635350856315,400.091836931218,380.364649143685,427.795408078205,2013-11-11,780.184394081789,743.524521096356,808.670533968779,479.015605918211,450.529466031222,515.675478903644,29809.6,7
31245,974.444393217293,929.43586219105,1003.37315662098,483.555606782707,454.626843379019,528.56413780895,2013-11-18,1133.1574769218,1097.31402135945,1160.5143565311,545.442523078203,518.085643468902,581.285978640548,31261.4,7
31399,1153.44378787134,1107.66900824305,1197.55843114242,641.556212128658,597.441568857585,687.330991756952,2013-11-25,1573.83264743619,1532.13528699832,1609.34254711672,669.967352563808,634.457452883276,711.664713001676,32746,7
35276,2223.70605028222,2193.63761840098,2245.76288972433,766.293949717778,744.237110275666,796.362381599023,2013-12-02,2451.55285309871,2404.84262362373,2491.41696291405,839.447146901293,799.583037085949,886.157376376269,34953,7
36181,2765.66084274132,2705.72935423475,2828.38290723958,1058.33915725868,995.617092760423,1118.27064576525,2013-12-09,3608.61704357148,3558.97834909328,3652.33301339396,1042.42324419831,998.738276128306,1092.03162371825,37100.8,7
40664,5140.50919138135,5087.74127504883,5182.00742984295,1247.49080861865,1205.99257015705,1300.25872495117,2013-12-16,5145.47219518175,5091.14198677485,5192.4398842874,1220.76809258804,1173.83140523487,1275.06798603668,39980.4,7
41984,6759.76534558115,6700.11448953877,6807.95340902055,1498.43609326777,1450.4030385908,1557.93537451885,2013-12-23,6938.41825404953,6877.7508725151,6992.27203539675,1483.22203372026,1429.39925412552,1543.85910029643,44271.6,7
45797,8837.71954592269,8768.48719665091,8898.09278560959,1533.28045407731,1472.90721439041,1602.51280334909,2013-12-30,8527.30968374119,8466.78919567209,8580.08837853161,1690.7306040286,1637.98291099066,1751.22077713943,48342.4,7
56732,11188.4363446211,11126.6820471022,11244.9236452711,2078.56365537887,2022.0763547289,2140.31795289778,2014-01-06,9493.53183600682,9427.20571745452,9553.65367319925,1914.30845176296,1854.21761632302,1980.60425535701,51775.8,7
56535,10710.1179911996,10650.9209700197,10767.4646229139,2095.88200880039,2038.53537708614,2155.07902998025,2014-01-13,9825.72288525932,9752.83600252055,9893.51339524506,2055.47711474068,1987.68660475494,2128.36399747945,54402.4,7
57831,9971.61995270952,9889.82388396093,10049.8339031811,2365.38004729048,2287.16609681886,2447.17611603907,2014-01-20,9564.71588913628,9485.15294858236,9639.68896949581,2197.28411086372,2122.31103050419,2276.84705141764,55975.6,7
55117,8420.72059184365,8328.26591486895,8507.25201924962,2204.27940815635,2117.74798075038,2296.73408513104,2014-01-27,8695.77480550149,8607.54132492667,8779.55869560061,2319.12519449851,2235.58742170038,2407.64967512808,55393,7
53663,7532.6845653075,7430.07192695993,7628.97065686336,2242.3154346925,2146.02934313664,2344.92807304007,2014-02-03,7741.91038703646,7640.4144589388,7838.09757530288,2444.58961296354,2348.64854199811,2546.37654111595,54886.2,7
53819,6843.73092644718,6738.62392882376,6944.27227579507,2687.76907355282,2588.4583107099,2794.33107144997,2014-02-10,6746.04765093889,6636.07861661864,6850.30756747614,2488.65234906111,2384.63854982485,2598.9123834361,53695.6,7
54001,5940.79589887442,5815.2866400804,6060.15902142522,2723.20410112558,2603.84097857478,2848.7133599196,2014-02-17,5838.94128264083,5720.45665730165,5950.9767268797,2556.53405982493,2444.74782399492,2675.30691231801,52472,7
51878,4992.30627222172,4868.14467236018,5110.88386404744,2585.69372777828,2467.11613595256,2709.85532763982,2014-02-24,4949.65133526494,4829.72960278162,5064.92126440039,2602.62400720081,2487.60328647423,2722.83396683804,51068,7
48999,3885.18875035331,3750.156118284,4010.59781626744,2543.68796197546,2418.29435160069,2678.70672954057,2014-03-03,4063.71558080898,3937.35901840806,4186.49311743972,2521.85976165677,2399.08531613391,2648.21355115686,49178,7
46643,3086.23482842808,2976.43665435977,3198.69334446677,2472.76517157192,2360.30665553323,2582.56334564023,2014-03-10,3230.01877905314,3111.33010900846,3347.50698731361,2347.55656341261,2230.07144626001,2466.24246055645,46722.8,7
44369,2414.05215416738,2276.77100695594,2552.13154099172,2283.94784583262,2145.86845900828,2421.22899304406,2014-03-17,2514.75291876283,2402.08103189346,2628.10413606601,2164.12242370292,2050.87014561354,2276.83625136082,43969.8,7
41725,1772.3118900952,1685.14209308243,1865.2283707947,1851.6881099048,1758.7716292053,1938.85790691757,2014-03-24,1958.43038704755,1855.38447719253,2063.81945788124,1945.21961295245,1839.93676973473,2048.34305738376,41397,7
38113,1415.9769707702,1321.89928678514,1513.86960780941,1668.5230292298,1571.10963272022,1762.82428166169,2014-03-31,1475.22854368953,1378.30986992941,1573.28108403106,1644.62145631047,1546.67514358491,1741.61766464688,37907.2,7
36135,1103.57609177691,1016.67334477935,1189.1744253436,1449.17390822309,1363.62747220663,1536.24075965526,2014-04-07,1103.45648070116,1021.39599113459,1187.74247415205,1414.67351929884,1330.48145902684,1496.85352436044,35357.2,7
29194,670.225611637967,591.0636180442,746.001475215868,969.774388362033,893.998524784132,1048.9363819558,2014-04-14,844.351374602131,770.712736706207,919.79953387072,1243.16044357969,1167.80512783062,1316.92581623944,32977.6,7
31619,555.19183922554,492.201612981842,624.438491596673,1134.20816077446,1064.9000362179,1197.40829161188,2014-04-21,647.550976388063,586.106263486699,710.923746525726,1072.02084179376,1008.65976017705,1133.56226887694,31010.8,7
29827,476.786359600044,431.725820940504,525.513669388044,994.122731309047,945.389973224204,1039.21936631255,2014-04-28,493.530087496357,443.52940989183,546.588137919652,935.818397352128,882.844229080038,985.994921391625,29107.4,7
28279,431.974979699855,398.866920687601,469.490671084445,812.825020300145,775.38279445236,846.006544849204,2014-05-05,405.858029093521,367.564862524031,449.163219838264,893.890455754964,850.669147161425,932.359468759423,28083.2,7
26618,333.47164731838,303.789076805001,367.496382313231,768.161686014953,734.549816721588,798.404022228684,2014-05-12,338.436242444994,307.996661679818,373.216094007298,825.40367097492,790.712172138964,855.997876460136,26420,7
24073,231.865319623784,211.240881205208,258.876884808931,760.134680376216,733.123115191069,780.759118794792,2014-05-19,292.773751498009,267.491341134263,322.588576894011,818.284343740086,788.558960729802,843.71415955508,25058.6,7
23303,218.082905982906,194.360608760777,244.702862441843,791.774236874237,765.115161105599,815.600330115445,2014-05-26,257.989002818578,237.200683883613,283.28616111527,872.084092419517,846.852862041219,893.023507244505,24065.2,7
23020,248.473904865122,229.199218212727,272.376083821605,958.526095134878,934.623916178395,977.800781787273,2014-06-02,241.375946197602,223.860494086391,262.9775309178,925.737149040494,904.113333594522,943.315538397561,23258.6,7
23312,258.0512363027,247.413634434352,272.978592190741,1081.8237636973,1066.85230100944,1092.55328329633,2014-06-09,248.59777595837,232.617757755332,267.93075335654,1012.91531927973,993.560111155783,1028.95827472862,22870.4,7
22585,250.406364213496,237.088127818892,265.953231325885,1036.42696911984,1020.8521744881,1049.86417799396,2014-06-16,274.045910731923,260.131346614866,290.513654053054,1141.49575593474,1125.01360574978,1155.45249809384,22513.8,7
22132,267.974468427628,255.027199549911,283.642997002626,1196.02553157237,1180.35700299737,1208.97280045009,2014-06-23,305.758314010911,292.770739088185,320.343509639419,1250.78335265576,1236.18375016341,1263.81310562052,22115.4,7
21520,345.323579850669,331.928553058449,357.617365924416,1434.67642014933,1422.38263407558,1448.07144694155,2014-06-30,341.741644712656,327.069030109982,357.077910148784,1360.62502195401,1345.28317101401,1375.32143105259,21515.8,7
21028,407.03592126006,392.396180579318,421.525361753429,1504.96407873994,1490.47463824657,1519.60381942068,2014-07-07,383.056870651696,368.02302315817,398.541374938236,1454.7431293483,1439.25862506176,1469.77697684183,20922.8,7
20314,437.967889811427,418.905089543337,456.650594737567,1631.03211018857,1612.34940526243,1650.09491045666,2014-07-14,422.083947013325,406.134605527942,438.038239861045,1523.91605298668,1507.96176013895,1539.86539447206,20187.8,7
19620,456.982493908695,441.858093059833,473.270555273145,1507.0175060913,1490.72944472686,1522.14190694017,2014-07-21,457.858113778879,440.629382210155,475.327013692967,1515.87521955445,1498.38261256885,1533.13277191614,19486.4,7
18457,463.109850235774,445.585111398769,481.12732161667,1541.89014976423,1523.87267838333,1559.41488860123,2014-07-28,472.913055528902,455.869476109881,490.695874669134,1468.02027780443,1450.21375159269,1485.09267801641,19012.4,7
18013,524.194413678441,504.402436469515,544.061235084024,1394.47225298823,1374.48689622508,1414.40833416195,2014-08-04,504.882524465617,488.910450109015,521.916715126793,1365.37880886772,1348.29443211703,1381.41109304965,18671.4,7
18658,482.310630010173,468.596650077948,498.369666634266,1265.68936998983,1249.63033336573,1279.40334992205,2014-08-11,504.686882835894,487.27477233811,523.105255373335,1280.57445049744,1262.10589187049,1298.04677082056,18511.6,7
18609,597.815234495001,584.109959539011,612.754797025862,1117.824765505,1102.75280788416,1131.68698562285,2014-08-18,486.235915453098,467.602919482129,506.359629881533,1160.02541788024,1139.85151736229,1178.71862367654,18826.4,7
18821,456.004285760083,433.679704205305,479.213256505856,1082.99571423992,1059.78674349414,1105.32029579469,2014-08-25,438.876183381841,419.216037311162,459.519673712441,1031.25181661816,1010.58184726956,1050.94335172121,19551,7
20031,370.855013321793,347.225847118864,397.39919415766,939.144986678207,912.60080584234,962.774152881136,2014-09-01,378.346737239499,357.744179243316,400.050194756579,925.581262760501,903.851326225425,946.215209789057,20449.4,7
21636,287.395753322156,262.468025614677,309.861454238562,750.604246677844,728.138545761438,775.531974385323,2014-09-08,278.756035334923,257.898372505289,301.696852374739,831.243964665077,808.303147625261,852.101627494711,21836.6,7
23150,179.663399298463,161.23735973872,201.02227185496,737.336600701537,715.97772814504,755.76264026128,2014-09-15,202.371367430175,183.124418655892,224.374498199213,740.628632569825,718.625501800787,759.875581344108,24122.2,7
25545,99.8617249721205,84.8809258488768,120.988085116658,646.138275027879,625.011914883342,661.119074151123,2014-09-22,144.575069509989,127.00983733487,165.171475007851,694.624930490011,674.028524992149,712.19016266513,26527.8,7
30249,74.0809462363445,59.8099349583199,92.6014856282272,629.919053763655,611.398514371773,644.19006504168,2014-09-29,104.013543810351,86.0124167771823,125.676530242756,708.428829071005,686.716431136851,726.481576667458,29420,7
32059,81.8735237208612,66.6529405137554,101.38407820085,709.126476279139,689.61592179915,724.347059486245,2014-10-06,89.0066082577208,69.9873002958921,112.130038497207,729.235764623635,706.0629228824,748.306693148748,31466,7
36097,84.5881248239641,57.4809228262384,112.386730413088,819.623739582816,791.57807648495,846.989044396963,2014-10-13,85.3068441340783,65.8559581290814,108.080414602482,790.935528747278,768.112546777125,810.438035315559,32993.8,7
33380,104.628721535314,81.1117773322693,133.289813127215,841.371278464686,812.710186872785,864.888222667731,2014-10-20,88.7888121610482,69.3811800710218,111.05938955657,973.853560720308,951.533571823038,993.312813373618,34440.4,7
33184,81.362904353908,64.2242150148229,100.739965643033,954.637095646092,935.260034356967,971.775784985177,2014-10-27,89.5987661798525,69.6341336042961,111.785199082735,1201.35789241579,1179.09626289433,1221.41438633259,35337.2,7
37482,91.4907863711945,77.4360446680224,107.496360398666,1544.50921362881,1528.50363960133,1558.56395533198,2014-11-03,93.2510237576354,73.2242424057225,115.701887056247,1654.38050333596,1631.89087501867,1674.4711530063,36087.2,7
36543,85.9232938148826,67.9177081801266,105.013125831675,1846.64813475655,1827.42937715559,1864.85492428109,2014-11-10,97.3876839231228,77.3463445840016,119.256070488536,2499.60969682901,2477.65714256253,2519.78150073015,38154.8,7
39847,102.849412712879,75.4314668333705,131.970170280648,3084.73679418367,3055.5511371067,3112.27287776553,2014-11-17,107.182626322755,85.3923800335004,131.424975284713,3747.46090827553,3723.09633124679,3769.42688292245,41170.6,7
43718,125.312022362751,101.722288223665,151.060730288658,5067.51724592993,5041.54152459204,5091.43996128699,2014-11-24,124.854166211305,99.9887200797501,153.372057385259,5650.56295329264,5621.91511627917,5675.61272960774,45501.6,7
48263,130.337616352069,104.454392262317,161.584489623918,7193.8931528787,7162.45597777831,7220.00269594665,2014-12-01,172.272740895448,140.204546587055,210.010195683912,8482.63009289421,8444.78847738306,8514.84237660819,52538.2,7
59137,179.848485813943,150.417744899271,217.231770901399,11060.0194387144,11022.5975647632,11089.4931887584,2014-12-08,218.080611687335,177.003588492413,267.846914232504,11735.503421703,11685.6445691231,11776.7021271076,59501.6,7
71726,323.016167235598,268.996840716653,388.203817324937,16006.9838327644,15941.7961826751,16061.0031592833,2014-12-15,271.565183591619,222.010984968707,332.874107677549,14458.0529961402,14396.696924702,14507.6622807291,66277.2,7
74664,331.888766672312,259.426676360159,421.153763023612,19349.1034382275,19259.8315958071,19421.5716302624,2014-12-22,415.640852270372,347.296574728605,498.05245784158,16310.7485649196,16228.2690053304,16379.1656163074,73032.2,7
77596,392.734881884173,326.759270605135,476.196697513883,18680.2651181158,18596.8033024861,18746.2407293949,2014-12-29,598.021668915213,513.229702400453,699.751944659253,17431.7941633691,17330.0036513798,17516.650301904,77322.2,7
82038,850.715959745832,730.882341061806,987.476240444073,16457.3709967759,16320.3163809206,16577.5193738381,2015-01-05,827.91669165744,723.251617698599,950.393127139249,17645.1507685225,17522.4619483292,17750.0593498031,79099.2,7
80587,1091.75256903815,980.083383258512,1225.72920498976,16665.2474309618,16531.2707950102,16776.9166167415,2015-01-12,1138.47035101986,994.455956309861,1303.64068951414,16984.4517294046,16819.0414630849,17128.7484436469,80874.2,7
80611,1472.49128094673,1319.10641720738,1641.40972972491,17073.7668585315,16904.0876674221,17228.0483987785,2015-01-19,1530.42012129106,1325.41296383828,1760.26174046688,16280.1019591334,16050.0204121322,16485.3914361185,81518.2,7
83539,1884.65706348442,1615.44836941647,2187.39157489806,16045.608242638,15742.7291695857,16315.0170994815,2015-01-26,1929.59636218412,1661.16394518744,2223.27154575405,15794.6974573708,15500.8364240266,16063.354349107,81605.4,7
80816,2352.48373324019,1981.54430824725,2759.3019522776,15158.5162667598,14751.6980477224,15529.4556917527,2015-02-02,2363.62802183985,2039.21612423751,2711.89328925021,14763.6657977151,14415.2146805305,15088.3021700569,81150.4,7
82474,2846.5971642111,2409.6372478076,3302.5252668799,14030.3484879628,13574.3964403927,14467.3339387806,2015-02-09,2710.63645622743,2350.08558211835,3095.02853666782,13132.8057354318,12748.3799536835,13493.4017489789,80382,7
78312,3261.91086731683,2870.34427850885,3668.83792247059,11510.0891326832,11103.1620775294,11901.6557214911,2015-02-16,2926.72932660526,2570.94518363857,3301.50851226726,11210.9774508883,10836.2076857222,11566.7707417233,77973.6,7
76769,3207.53345288463,2873.4537066116,3557.08596681294,8919.46654711537,8569.91403318706,9253.5462933884,2015-02-23,2948.50540884462,2628.49034202233,3283.93353945511,9117.96936864899,8782.55005989578,9437.99660674641,75126,7
71497,2965.12141537356,2719.74637701755,3219.79145289526,6436.46681992056,6181.86782977944,6681.86206320376,2015-03-02,2758.6105733526,2498.43319281587,3034.05133549177,6999.87507370622,6724.44792240459,7260.05951863522,71095.2,7
66578,2461.36414443698,2269.27010016605,2671.42708821689,4693.47585556302,4483.40991859021,4885.58501686812,2015-03-09,2376.84239432878,2171.20325456204,2597.67337663986,5199.24325273004,4978.4258812565,5404.88945688905,67146.2,7
62320,1897.12298675101,1759.35150177532,2053.1142470632,3439.87701324899,3283.8857529368,3577.64849822468,2015-03-16,1921.86889946062,1763.4603602793,2093.31074130179,3725.81674759821,3554.38851659457,3884.23235117179,61416.4,7
58567,1353.06997219773,1234.1945872397,1486.94812821103,2506.93002780227,2373.05187178897,2625.8054127603,2015-03-23,1477.16201798393,1356.37930760968,1610.53718035607,2704.80598201607,2571.43022100535,2825.59171579715,56360.6,7
48120,932.665978543813,834.739235197906,1035.27279012259,1552.33402145619,1449.72720987741,1650.26076480209,2015-03-30,1092.38784699132,1001.85304938339,1193.22250013068,1949.01215300868,1848.17749986932,2039.54695061661,51569.8,7
46218,741.587007990144,684.341113669436,805.923648166649,1331.41299200986,1267.07635183335,1388.65888633056,2015-04-06,793.88362182191,725.920014280263,869.142101176956,1402.51637817809,1327.25789882304,1470.47998571974,46576.8,7
42624,537.493289473908,496.63880903457,584.85368708994,914.506710526092,867.14631291006,955.36119096543,2015-04-13,592.444039692415,539.902128373386,649.698260217654,1015.7377784894,958.428641294809,1068.35872729901,41763.8,7
37355,404.60186090396,379.686326259701,432.712252294576,707.39813909604,679.287747705424,732.313673740299,2015-04-20,464.220165039789,424.532378724078,507.919904983929,797.959547878871,754.204198769894,837.727140757783,38798.2,7
34502,345.872061550249,304.105157705317,389.728923414518,573.037029358842,528.905584147795,615.199120656654,2015-04-27,374.859698307661,340.663967748252,411.286988974208,619.920014611,583.437114779615,654.19555173361,35592.8,7
33292,291.546605280684,257.890486951363,326.381013953963,463.442868403526,428.60499725284,497.102832095971,2015-05-04,322.088243433566,289.174185516748,354.146264859023,542.891469485094,510.7778388948,575.885333965113,32823.6,7
30191,294.784674329502,264.999058790305,322.759068118043,441.215325670498,413.240931881957,471.000941209695,2015-05-11,287.285022999741,251.891018684879,324.685832939231,535.561356585586,501.335072840854,574.265302823244,30940.8,7
28778,273.636015103435,239.189897877052,299.150066514017,529.363984896565,503.849933485983,563.810102122948,2015-05-18,273.944364258265,236.2375137568,310.536887313803,622.920197145243,589.55711695382,663.857952078929,29584,7
27941,230.585758734838,193.270492100358,285.410092695616,670.747574598496,632.073917435695,724.213518030952,2015-05-25,300.442640188455,262.146652774836,336.440233452625,808.019630873816,775.250839032413,849.547126197721,28489.6,7
27718,279.168767842869,225.837633064921,318.984195287376,1009.83123215713,970.015804712624,1063.16236693508,2015-06-01,322.501256093106,278.82781325443,360.095501024821,1083.01815782631,1048.6072242194,1130.00361691511,27880.6,7
27820,424.037984931635,387.43618204154,455.897744648073,1388.94003704639,1357.0736076458,1425.54870268993,2015-06-08,348.22203023205,302.35964118123,388.345173770655,1370.09738368736,1333.15755147356,1419.27178898831,27455.8,7
27146,405.077753852754,348.404861188276,441.035405979025,1816.20796043296,1780.02285781689,1873.28339479664,2015-06-15,375.784387882067,332.380300016354,410.29750986219,1650.46835937068,1615.90841335577,1693.95432812692,27035.6,7
26654,402.239885798155,356.849037511056,440.398430243189,1964.76011420185,1926.60156975681,2010.15096248894,2015-06-22,383.979549486061,348.346067317055,413.826219149237,1822.77437979978,1792.84827971106,1858.53544965682,26595.8,7
25840,368.397546984926,343.373786275978,395.17177315329,2072.60245301507,2045.82822684671,2097.62621372402,2015-06-29,345.783899088455,314.201697419162,373.573124223107,1886.57442580178,1858.70710417841,1918.28284260842,25782.6,7
25519,320.144575862837,305.666469568424,336.627741722612,1871.36133430265,1854.71513648906,1886.06797458457,2015-07-06,316.909588281851,293.011703618748,341.895178406265,1853.19159375125,1828.17339723607,1877.13518521185,25107.2,7
23754,233.059732943606,216.714332552075,254.632270017422,1707.94026705639,1686.36772998258,1724.28566744792,2015-07-13,282.425748666893,264.589247543286,304.271851502951,1800.0754333662,1778.19672413938,1817.95764128731,24471.6,7
23769,260.706199819732,242.454892186208,282.645676894816,1649.29380018027,1627.35432310518,1667.54510781379,2015-07-20,264.682429746099,248.305233085108,286.174316227311,1703.618752287,1682.09425941502,1720.04165574549,23961,7
23476,229.820687723366,214.736757133743,252.281795726619,1699.17931227663,1676.71820427338,1714.26324286626,2015-07-27,249.294340554317,233.605110801525,270.685983128137,1630.50565944568,1609.11401687186,1646.19488919848,23484.4,7
23287,279.680952380952,261.953713985089,304.68409677509,1590.31904761905,1565.31590322491,1608.04628601491,2015-08-03,254.481142993337,239.52118748454,275.048077147448,1597.11885700666,1576.55192285255,1612.07881251546,23654.2,7
23136,243.204129903927,232.165858150508,259.186076226742,1505.79587009607,1489.81392377326,1516.83414184949,2015-08-10,259.711535288535,245.19706881767,279.680288595215,1522.68846471146,1502.71971140478,1537.20293118233,23699.4,7
24603,258.993745138709,246.29471596715,276.442740113975,1541.00625486129,1523.55725988602,1553.70528403285,2015-08-17,265.108562387412,249.695859299274,284.624159321825,1395.69143761259,1376.17584067817,1411.10414070073,23849.4,7
23995,286.858161295722,270.834298851858,305.806734133652,1277.14183870428,1258.19326586635,1293.16570114814,2015-08-24,262.770778331117,248.560121408676,280.424973753062,1264.82922166888,1247.17502624694,1279.03987859132,24191.2,7
24226,256.80582321775,237.230709541763,277.00114935967,1064.19417678225,1043.99885064033,1083.76929045824,2015-08-31,266.180685802977,251.627154672679,283.831906950081,1123.81931419702,1106.16809304992,1138.37284532732,24856.6,7
24996,267.992032099476,256.2750245321,283.688168931272,936.007967900524,920.311831068728,947.7249754679,2015-09-07,262.920029481492,248.469490846522,280.326873056992,950.079970518508,932.673126943008,964.530509153478,25119,7
26463,260.253667263227,247.501024470523,276.220742211836,800.746332736773,784.779257788164,813.498975529477,2015-09-14,268.692259085122,252.279492776732,287.862741133985,796.907740914878,777.737258866015,813.320507223268,25945.4,7
25915,242.690463531285,230.506396836364,258.917570648531,672.309536468715,656.082429351469,684.493603163636,2015-09-21,277.829022055689,261.313408945377,297.819112979725,700.570977944311,680.580887020275,717.086591054623,28327.8,7
28127,315.719309313875,289.884308502909,343.486074518619,511.280690686125,483.513925481381,537.115691497091,2015-09-28,287.258133680433,268.771615036928,308.946384024494,617.741866319567,596.053615975506,636.228384963073,31118.4,7
36138,302.489638070582,282.400290384988,326.783008588371,582.510361929418,558.216991411629,602.599709615012,2015-10-05,320.465507070955,300.978902944433,343.550956362667,543.734492929045,520.649043637333,563.221097055567,33913.2,7
