"virus","tree_id","season","tmrca"
"by",125,"S_Hemisphere_2014.5",2006.08088565672
"by",125,"S_Hemisphere_2011.5",2006.08088565672
"by",125,"S_Hemisphere_2019.5",2016.53725154445
"by",125,"S_Hemisphere_2015.5",2006.08088565672
"by",125,"N_Hemisphere_2015",2006.08088565672
"by",125,"N_Hemisphere_2020",2016.53725154445
"by",125,"S_Hemisphere_2017.5",2015.54155564763
"by",125,"N_Hemisphere_2018",2014.09977658566
"by",125,"N_Hemisphere_2019",2016.02455873446
"by",125,"N_Hemisphere_2016",2006.08088565672
"by",125,"S_Hemisphere_2016.5",2006.08088565672
"by",125,"N_Hemisphere_2017",2011.93151386315
"by",125,"S_Hemisphere_2018.5",2016.53725154445
"by",125,"S_Hemisphere_2020.5",2020.18852459016
"by",126,"N_Hemisphere_2012",2007.09988687161
"by",126,"N_Hemisphere_2013",2007.09988687161
"by",126,"N_Hemisphere_2011",2007.09988687161
"by",126,"N_Hemisphere_2014",2007.09988687161
"by",126,"S_Hemisphere_2012.5",2007.09988687161
"by",126,"S_Hemisphere_2013.5",2007.09988687161
"by",126,"S_Hemisphere_2014.5",2007.09988687161
"by",126,"S_Hemisphere_2011.5",2007.09988687161
"by",126,"S_Hemisphere_2019.5",2016.47425781047
"by",126,"S_Hemisphere_2015.5",2007.09988687161
"by",126,"N_Hemisphere_2015",2007.09988687161
"by",126,"N_Hemisphere_2020",2016.47425781047
"by",126,"S_Hemisphere_2017.5",2015.60421003211
"by",126,"N_Hemisphere_2018",2014.17277008812
"by",126,"N_Hemisphere_2019",2015.76654300876
"by",126,"N_Hemisphere_2016",2007.09988687161
"by",126,"S_Hemisphere_2016.5",2007.09988687161
"by",126,"N_Hemisphere_2017",2011.91900239745
"by",126,"S_Hemisphere_2018.5",2016.47425781047
"by",126,"S_Hemisphere_2020.5",2020.18852459016
"by",127,"N_Hemisphere_2012",2007.31746152976
"by",127,"N_Hemisphere_2013",2007.31746152976
"by",127,"N_Hemisphere_2011",2007.31746152976
"by",127,"N_Hemisphere_2014",2007.31746152976
"by",127,"S_Hemisphere_2012.5",2007.31746152976
"by",127,"S_Hemisphere_2013.5",2007.31746152976
"by",127,"S_Hemisphere_2014.5",2007.31746152976
"by",127,"S_Hemisphere_2011.5",2007.31746152976
"by",127,"S_Hemisphere_2019.5",2016.50220400344
"by",127,"S_Hemisphere_2015.5",2007.31746152976
"by",127,"N_Hemisphere_2015",2007.31746152976
"by",127,"N_Hemisphere_2020",2016.50220400344
"by",127,"S_Hemisphere_2017.5",2015.42271136117
"by",127,"N_Hemisphere_2018",2013.94949899667
"by",127,"N_Hemisphere_2019",2015.95614530999
"by",127,"N_Hemisphere_2016",2007.31746152976
"by",127,"S_Hemisphere_2016.5",2007.31746152976
"by",127,"N_Hemisphere_2017",2012.00681818435
"by",127,"S_Hemisphere_2018.5",2016.50220400344
"by",127,"S_Hemisphere_2020.5",2020.18852459016
"by",128,"N_Hemisphere_2012",2005.9326555332
"by",128,"N_Hemisphere_2013",2005.9326555332
"by",128,"N_Hemisphere_2011",2005.9326555332
"by",128,"N_Hemisphere_2014",2005.9326555332
"by",128,"S_Hemisphere_2012.5",2005.9326555332
"by",128,"S_Hemisphere_2013.5",2005.9326555332
"by",128,"S_Hemisphere_2014.5",2005.9326555332
"by",128,"S_Hemisphere_2011.5",2005.9326555332
"by",128,"S_Hemisphere_2019.5",2016.51902361898
"by",128,"S_Hemisphere_2015.5",2005.9326555332
"by",128,"N_Hemisphere_2015",2005.9326555332
"by",128,"N_Hemisphere_2020",2016.51902361898
"by",128,"S_Hemisphere_2017.5",2015.55587455203
"by",128,"N_Hemisphere_2018",2014.23555333101
"by",128,"N_Hemisphere_2019",2015.86656780328
"by",128,"N_Hemisphere_2016",2005.9326555332
"by",128,"S_Hemisphere_2016.5",2005.9326555332
"by",128,"N_Hemisphere_2017",2011.808239216
"by",128,"S_Hemisphere_2018.5",2016.37735440917
"by",128,"S_Hemisphere_2020.5",2020.18852459016
"by",129,"N_Hemisphere_2012",2006.5999301837
"by",129,"N_Hemisphere_2013",2006.5999301837
"by",129,"N_Hemisphere_2011",2006.5999301837
"by",129,"N_Hemisphere_2014",2006.5999301837
"by",129,"S_Hemisphere_2012.5",2006.5999301837
"by",129,"S_Hemisphere_2013.5",2006.5999301837
"by",129,"S_Hemisphere_2014.5",2006.5999301837
"by",129,"S_Hemisphere_2011.5",2006.5999301837
"by",129,"S_Hemisphere_2019.5",2016.53329780115
"by",129,"S_Hemisphere_2015.5",2006.5999301837
"by",129,"N_Hemisphere_2015",2006.5999301837
"by",129,"N_Hemisphere_2020",2016.53329780115
"by",129,"S_Hemisphere_2017.5",2015.66020644194
"by",129,"N_Hemisphere_2018",2014.37278082051
"by",129,"N_Hemisphere_2019",2015.9819589927
"by",129,"N_Hemisphere_2016",2006.5999301837
"by",129,"S_Hemisphere_2016.5",2006.5999301837
"by",129,"N_Hemisphere_2017",2012.02022655144
"by",129,"S_Hemisphere_2018.5",2016.51242440648
"by",129,"S_Hemisphere_2020.5",2020.18852459016
"by",130,"N_Hemisphere_2012",2007.03397095392
"by",130,"N_Hemisphere_2013",2007.03397095392
"by",130,"N_Hemisphere_2011",2007.03397095392
"by",130,"N_Hemisphere_2014",2007.03397095392
"by",130,"S_Hemisphere_2012.5",2007.03397095392
"by",130,"S_Hemisphere_2013.5",2007.03397095392
"by",130,"S_Hemisphere_2014.5",2007.03397095392
"by",130,"S_Hemisphere_2011.5",2007.03397095392
"by",130,"S_Hemisphere_2019.5",2016.65079576821
"by",130,"S_Hemisphere_2015.5",2007.03397095392
"by",130,"N_Hemisphere_2015",2007.03397095392
"by",130,"N_Hemisphere_2020",2016.65079576821
"by",130,"S_Hemisphere_2017.5",2015.57607368288
"by",130,"N_Hemisphere_2018",2014.25912815697
"by",130,"N_Hemisphere_2019",2016.00438205338
"by",130,"N_Hemisphere_2016",2007.03397095392
"by",130,"S_Hemisphere_2016.5",2007.03397095392
"by",130,"N_Hemisphere_2017",2011.80524911248
"by",130,"S_Hemisphere_2018.5",2016.65079576821
"by",130,"S_Hemisphere_2020.5",2020.18852459016
"by",131,"N_Hemisphere_2012",2006.8373809965
"by",131,"N_Hemisphere_2013",2006.8373809965
"by",131,"N_Hemisphere_2011",2006.8373809965
"by",131,"N_Hemisphere_2014",2006.8373809965
"by",131,"S_Hemisphere_2012.5",2006.8373809965
"by",131,"S_Hemisphere_2013.5",2006.8373809965
"by",131,"S_Hemisphere_2014.5",2006.8373809965
"by",131,"S_Hemisphere_2011.5",2006.8373809965
"by",131,"S_Hemisphere_2019.5",2016.39541471893
"by",131,"S_Hemisphere_2015.5",2006.8373809965
"by",131,"N_Hemisphere_2015",2006.8373809965
"by",131,"N_Hemisphere_2020",2016.39541471893
"by",131,"S_Hemisphere_2017.5",2015.55597752428
"by",131,"N_Hemisphere_2018",2014.03764256337
"by",131,"N_Hemisphere_2019",2015.82819005274
"by",131,"N_Hemisphere_2016",2006.8373809965
"by",131,"S_Hemisphere_2016.5",2006.8373809965
"by",131,"N_Hemisphere_2017",2012.00853060631
"by",131,"S_Hemisphere_2018.5",2016.39541471893
"by",131,"S_Hemisphere_2020.5",2020.18852459016
"by",132,"N_Hemisphere_2012",2007.35887798327
"by",132,"N_Hemisphere_2013",2007.35887798327
"by",132,"N_Hemisphere_2011",2007.35887798327
"by",132,"N_Hemisphere_2014",2007.35887798327
"by",132,"S_Hemisphere_2012.5",2007.35887798327
"by",132,"S_Hemisphere_2013.5",2007.35887798327
"by",132,"S_Hemisphere_2014.5",2007.35887798327
"by",132,"S_Hemisphere_2011.5",2007.35887798327
"by",132,"S_Hemisphere_2019.5",2016.60586171974
"by",132,"S_Hemisphere_2015.5",2007.35887798327
"by",132,"N_Hemisphere_2015",2007.35887798327
"by",132,"N_Hemisphere_2020",2016.66568893945
"by",132,"S_Hemisphere_2017.5",2015.54036487345
"by",132,"N_Hemisphere_2018",2014.12036433243
"by",132,"N_Hemisphere_2019",2015.6348513371
"by",132,"N_Hemisphere_2016",2007.35887798327
"by",132,"S_Hemisphere_2016.5",2007.35887798327
"by",132,"N_Hemisphere_2017",2011.91805044123
"by",132,"S_Hemisphere_2018.5",2016.60586171974
"by",132,"S_Hemisphere_2020.5",2020.18852459016
"by",133,"N_Hemisphere_2012",2005.80254593735
"by",133,"N_Hemisphere_2013",2005.80254593735
"by",133,"N_Hemisphere_2011",2005.80254593735
"by",133,"N_Hemisphere_2014",2005.80254593735
"by",133,"S_Hemisphere_2012.5",2005.80254593735
"by",133,"S_Hemisphere_2013.5",2005.80254593735
"by",133,"S_Hemisphere_2014.5",2005.80254593735
"by",133,"S_Hemisphere_2011.5",2005.80254593735
"by",133,"S_Hemisphere_2019.5",2016.56052550153
"by",133,"S_Hemisphere_2015.5",2005.80254593735
"by",133,"N_Hemisphere_2015",2005.80254593735
"by",133,"N_Hemisphere_2020",2016.56052550153
"by",133,"S_Hemisphere_2017.5",2015.63052899061
"by",133,"N_Hemisphere_2018",2013.66795585141
"by",133,"N_Hemisphere_2019",2016.00567825499
"by",133,"N_Hemisphere_2016",2005.80254593735
"by",133,"S_Hemisphere_2016.5",2005.80254593735
"by",133,"N_Hemisphere_2017",2011.9409218667
"by",133,"S_Hemisphere_2018.5",2016.56052550153
"by",133,"S_Hemisphere_2020.5",2020.18852459016
"by",134,"N_Hemisphere_2012",2006.14086602287
"by",134,"N_Hemisphere_2013",2006.14086602287
"by",134,"N_Hemisphere_2011",2006.14086602287
"by",134,"N_Hemisphere_2014",2006.14086602287
"by",134,"S_Hemisphere_2012.5",2006.14086602287
"by",134,"S_Hemisphere_2013.5",2006.14086602287
"by",134,"S_Hemisphere_2014.5",2006.14086602287
"by",134,"S_Hemisphere_2011.5",2006.14086602287
"by",134,"S_Hemisphere_2019.5",2016.57327454852
"by",134,"S_Hemisphere_2015.5",2006.14086602287
"by",134,"N_Hemisphere_2015",2006.14086602287
"by",134,"N_Hemisphere_2020",2016.57327454852
"by",134,"S_Hemisphere_2017.5",2015.53537066531
"by",134,"N_Hemisphere_2018",2013.8839036949
"by",134,"N_Hemisphere_2019",2016.01158890562
"by",134,"N_Hemisphere_2016",2006.14086602287
"by",134,"S_Hemisphere_2016.5",2006.14086602287
"by",134,"N_Hemisphere_2017",2012.0908130545
"by",134,"S_Hemisphere_2018.5",2016.57327454852
"by",134,"S_Hemisphere_2020.5",2020.18852459016
"by",135,"N_Hemisphere_2012",2005.82510662179
"by",135,"N_Hemisphere_2013",2005.82510662179
"by",135,"N_Hemisphere_2011",2005.82510662179
"by",135,"N_Hemisphere_2014",2005.82510662179
"by",135,"S_Hemisphere_2012.5",2005.82510662179
"by",135,"S_Hemisphere_2013.5",2005.82510662179
"by",135,"S_Hemisphere_2014.5",2005.82510662179
"by",135,"S_Hemisphere_2011.5",2005.82510662179
"by",135,"S_Hemisphere_2019.5",2016.55831228139
"by",135,"S_Hemisphere_2015.5",2005.82510662179
"by",135,"N_Hemisphere_2015",2005.82510662179
"by",135,"N_Hemisphere_2020",2016.55831228139
"by",135,"S_Hemisphere_2017.5",2015.62949236061
"by",135,"N_Hemisphere_2018",2014.18689453506
"by",135,"N_Hemisphere_2019",2015.9741663662
"by",135,"N_Hemisphere_2016",2005.82510662179
"by",135,"S_Hemisphere_2016.5",2005.82510662179
"by",135,"N_Hemisphere_2017",2011.87844670962
"by",135,"S_Hemisphere_2018.5",2016.55831228139
"by",135,"S_Hemisphere_2020.5",2020.18852459016
"by",136,"N_Hemisphere_2012",2006.76610501345
"by",136,"N_Hemisphere_2013",2006.76610501345
"by",136,"N_Hemisphere_2011",2006.76610501345
"by",136,"N_Hemisphere_2014",2006.76610501345
"by",136,"S_Hemisphere_2012.5",2006.76610501345
"by",136,"S_Hemisphere_2013.5",2006.76610501345
"by",136,"S_Hemisphere_2014.5",2006.76610501345
"by",136,"S_Hemisphere_2011.5",2006.76610501345
"by",136,"S_Hemisphere_2019.5",2016.68091215881
"by",136,"S_Hemisphere_2015.5",2006.76610501345
"by",136,"N_Hemisphere_2015",2006.76610501345
"by",136,"N_Hemisphere_2020",2016.68091215881
"by",136,"S_Hemisphere_2017.5",2015.48638954189
"by",136,"N_Hemisphere_2018",2013.91757770709
"by",136,"N_Hemisphere_2019",2015.8873501083
"by",136,"N_Hemisphere_2016",2006.76610501345
"by",136,"S_Hemisphere_2016.5",2006.76610501345
"by",136,"N_Hemisphere_2017",2012.2190765914
"by",136,"S_Hemisphere_2018.5",2016.68091215881
"by",136,"S_Hemisphere_2020.5",2020.18852459016
"by",137,"N_Hemisphere_2012",2006.07886791444
"by",137,"N_Hemisphere_2013",2006.07886791444
"by",137,"N_Hemisphere_2011",2006.07886791444
"by",137,"N_Hemisphere_2014",2006.07886791444
"by",137,"S_Hemisphere_2012.5",2006.07886791444
"by",137,"S_Hemisphere_2013.5",2006.07886791444
"by",137,"S_Hemisphere_2014.5",2006.07886791444
"by",137,"S_Hemisphere_2011.5",2006.07886791444
"by",137,"S_Hemisphere_2019.5",2016.31470313012
"by",137,"S_Hemisphere_2015.5",2006.07886791444
"by",137,"N_Hemisphere_2015",2006.07886791444
"by",137,"N_Hemisphere_2020",2016.31470313012
"by",137,"S_Hemisphere_2017.5",2015.79417434287
"by",137,"N_Hemisphere_2018",2014.26532307729
"by",137,"N_Hemisphere_2019",2015.9383394176
"by",137,"N_Hemisphere_2016",2006.07886791444
"by",137,"S_Hemisphere_2016.5",2006.07886791444
"by",137,"N_Hemisphere_2017",2012.19343070231
"by",137,"S_Hemisphere_2018.5",2016.31470313012
"by",137,"S_Hemisphere_2020.5",2020.18852459016
"by",138,"N_Hemisphere_2012",2005.46247873986
"by",138,"N_Hemisphere_2013",2005.46247873986
"by",138,"N_Hemisphere_2011",2005.46247873986
"by",138,"N_Hemisphere_2014",2005.46247873986
"by",138,"S_Hemisphere_2012.5",2005.46247873986
"by",138,"S_Hemisphere_2013.5",2005.46247873986
"by",138,"S_Hemisphere_2014.5",2005.46247873986
"by",138,"S_Hemisphere_2011.5",2005.46247873986
"by",138,"S_Hemisphere_2019.5",2016.5694353107
"by",138,"S_Hemisphere_2015.5",2005.46247873986
"by",138,"N_Hemisphere_2015",2005.46247873986
"by",138,"N_Hemisphere_2020",2016.53718666126
"by",138,"S_Hemisphere_2017.5",2015.5388771515
"by",138,"N_Hemisphere_2018",2013.814410856
"by",138,"N_Hemisphere_2019",2015.70200489324
"by",138,"N_Hemisphere_2016",2005.46247873986
"by",138,"S_Hemisphere_2016.5",2005.46247873986
"by",138,"N_Hemisphere_2017",2012.17515171846
"by",138,"S_Hemisphere_2018.5",2016.5694353107
"by",138,"S_Hemisphere_2020.5",2020.18852459016
"by",139,"N_Hemisphere_2012",2005.49051905968
"by",139,"N_Hemisphere_2013",2005.49051905968
"by",139,"N_Hemisphere_2011",2005.49051905968
"by",139,"N_Hemisphere_2014",2005.49051905968
"by",139,"S_Hemisphere_2012.5",2005.49051905968
"by",139,"S_Hemisphere_2013.5",2005.49051905968
"by",139,"S_Hemisphere_2014.5",2005.49051905968
"by",139,"S_Hemisphere_2011.5",2005.49051905968
"by",139,"S_Hemisphere_2019.5",2016.5485862436
"by",139,"S_Hemisphere_2015.5",2005.49051905968
"by",139,"N_Hemisphere_2015",2005.49051905968
"by",139,"N_Hemisphere_2020",2016.5485862436
"by",139,"S_Hemisphere_2017.5",2015.5655683661
"by",139,"N_Hemisphere_2018",2014.17784968332
"by",139,"N_Hemisphere_2019",2015.84524751845
"by",139,"N_Hemisphere_2016",2005.49051905968
"by",139,"S_Hemisphere_2016.5",2005.49051905968
"by",139,"N_Hemisphere_2017",2011.89976164809
"by",139,"S_Hemisphere_2018.5",2016.5485862436
"by",139,"S_Hemisphere_2020.5",2020.18852459016
"by",140,"N_Hemisphere_2012",2005.1439309281
"by",140,"N_Hemisphere_2013",2005.1439309281
"by",140,"N_Hemisphere_2011",2005.1439309281
"by",140,"N_Hemisphere_2014",2005.1439309281
"by",140,"S_Hemisphere_2012.5",2005.1439309281
"by",140,"S_Hemisphere_2013.5",2005.1439309281
"by",140,"S_Hemisphere_2014.5",2005.1439309281
"by",140,"S_Hemisphere_2011.5",2005.1439309281
"by",140,"S_Hemisphere_2019.5",2016.54370646397
"by",140,"S_Hemisphere_2015.5",2005.1439309281
"by",140,"N_Hemisphere_2015",2005.1439309281
"by",140,"N_Hemisphere_2020",2016.54370646397
"by",140,"S_Hemisphere_2017.5",2015.51459577077
"by",140,"N_Hemisphere_2018",2014.02926913077
"by",140,"N_Hemisphere_2019",2015.76677040981
"by",140,"N_Hemisphere_2016",2005.1439309281
"by",140,"S_Hemisphere_2016.5",2005.1439309281
"by",140,"N_Hemisphere_2017",2012.03390596971
"by",140,"S_Hemisphere_2018.5",2016.54370646397
"by",140,"S_Hemisphere_2020.5",2020.18852459016
"by",141,"N_Hemisphere_2012",2006.37092253601
"by",141,"N_Hemisphere_2013",2006.37092253601
"by",141,"N_Hemisphere_2011",2006.37092253601
"by",141,"N_Hemisphere_2014",2006.37092253601
"by",141,"S_Hemisphere_2012.5",2006.37092253601
"by",141,"S_Hemisphere_2013.5",2006.37092253601
"by",141,"S_Hemisphere_2014.5",2006.37092253601
"by",141,"S_Hemisphere_2011.5",2006.37092253601
"by",141,"S_Hemisphere_2019.5",2016.29108874748
"by",141,"S_Hemisphere_2015.5",2006.37092253601
"by",141,"N_Hemisphere_2015",2006.37092253601
"by",141,"N_Hemisphere_2020",2016.29108874748
"by",141,"S_Hemisphere_2017.5",2015.58298500313
"by",141,"N_Hemisphere_2018",2014.09768762312
"by",141,"N_Hemisphere_2019",2015.77642277106
"by",141,"N_Hemisphere_2016",2006.37092253601
"by",141,"S_Hemisphere_2016.5",2006.37092253601
"by",141,"N_Hemisphere_2017",2012.24431332213
"by",141,"S_Hemisphere_2018.5",2016.28959186173
"by",141,"S_Hemisphere_2020.5",2020.18852459016
"by",142,"N_Hemisphere_2012",2007.25758408526
"by",142,"N_Hemisphere_2013",2007.25758408526
"by",142,"N_Hemisphere_2011",2007.25758408526
"by",142,"N_Hemisphere_2014",2007.25758408526
"by",142,"S_Hemisphere_2012.5",2007.25758408526
"by",142,"S_Hemisphere_2013.5",2007.25758408526
"by",142,"S_Hemisphere_2014.5",2007.25758408526
"by",142,"S_Hemisphere_2011.5",2007.25758408526
"by",142,"S_Hemisphere_2019.5",2016.44339268736
"by",142,"S_Hemisphere_2015.5",2007.25758408526
"by",142,"N_Hemisphere_2015",2007.25758408526
"by",142,"N_Hemisphere_2020",2016.44339268736
"by",142,"S_Hemisphere_2017.5",2015.68614431396
"by",142,"N_Hemisphere_2018",2014.04548761091
"by",142,"N_Hemisphere_2019",2015.87292228458
"by",142,"N_Hemisphere_2016",2007.25758408526
"by",142,"S_Hemisphere_2016.5",2007.25758408526
"by",142,"N_Hemisphere_2017",2012.14733989172
"by",142,"S_Hemisphere_2018.5",2016.44339268736
"by",142,"S_Hemisphere_2020.5",2020.18852459016
"by",143,"N_Hemisphere_2012",2005.4488504423
"by",143,"N_Hemisphere_2013",2005.4488504423
"by",143,"N_Hemisphere_2011",2005.4488504423
"by",143,"N_Hemisphere_2014",2005.4488504423
"by",143,"S_Hemisphere_2012.5",2005.4488504423
"by",143,"S_Hemisphere_2013.5",2005.4488504423
"by",143,"S_Hemisphere_2014.5",2005.4488504423
"by",143,"S_Hemisphere_2011.5",2005.4488504423
"by",143,"S_Hemisphere_2019.5",2016.54795684004
"by",143,"S_Hemisphere_2015.5",2005.4488504423
"by",143,"N_Hemisphere_2015",2005.4488504423
"by",143,"N_Hemisphere_2020",2016.54795684004
"by",143,"S_Hemisphere_2017.5",2015.52353881948
"by",143,"N_Hemisphere_2018",2014.0447067425
"by",143,"N_Hemisphere_2019",2015.8960747631
"by",143,"N_Hemisphere_2016",2005.4488504423
"by",143,"S_Hemisphere_2016.5",2005.4488504423
"by",143,"N_Hemisphere_2017",2011.93025670767
"by",143,"S_Hemisphere_2018.5",2016.54795684004
"by",143,"S_Hemisphere_2020.5",2020.18852459016
"by",144,"N_Hemisphere_2012",2006.54173388242
"by",144,"N_Hemisphere_2013",2006.54173388242
"by",144,"N_Hemisphere_2011",2006.54173388242
"by",144,"N_Hemisphere_2014",2006.54173388242
"by",144,"S_Hemisphere_2012.5",2006.54173388242
"by",144,"S_Hemisphere_2013.5",2006.54173388242
"by",144,"S_Hemisphere_2014.5",2006.54173388242
"by",144,"S_Hemisphere_2011.5",2006.54173388242
"by",144,"S_Hemisphere_2019.5",2016.35677380169
"by",144,"S_Hemisphere_2015.5",2006.54173388242
"by",144,"N_Hemisphere_2015",2006.54173388242
"by",144,"N_Hemisphere_2020",2016.35677380169
"by",144,"S_Hemisphere_2017.5",2015.54018542655
"by",144,"N_Hemisphere_2018",2014.27794273752
"by",144,"N_Hemisphere_2019",2015.78096309929
"by",144,"N_Hemisphere_2016",2006.54173388242
"by",144,"S_Hemisphere_2016.5",2006.54173388242
"by",144,"N_Hemisphere_2017",2011.94882464375
"by",144,"S_Hemisphere_2018.5",2016.30251247166
"by",144,"S_Hemisphere_2020.5",2020.18852459016
"by",145,"N_Hemisphere_2012",2006.52419559642
"by",145,"N_Hemisphere_2013",2006.52419559642
"by",145,"N_Hemisphere_2011",2006.52419559642
"by",145,"N_Hemisphere_2014",2006.52419559642
"by",145,"S_Hemisphere_2012.5",2006.52419559642
"by",145,"S_Hemisphere_2013.5",2006.52419559642
"by",145,"S_Hemisphere_2014.5",2006.52419559642
"by",145,"S_Hemisphere_2011.5",2006.52419559642
"by",145,"S_Hemisphere_2019.5",2016.53639819121
"by",145,"S_Hemisphere_2015.5",2006.52419559642
"by",145,"N_Hemisphere_2015",2006.52419559642
"by",145,"N_Hemisphere_2020",2016.53639819121
"by",145,"S_Hemisphere_2017.5",2015.50384386865
"by",145,"N_Hemisphere_2018",2014.20637787608
"by",145,"N_Hemisphere_2019",2015.88022298414
"by",145,"N_Hemisphere_2016",2006.52419559642
"by",145,"S_Hemisphere_2016.5",2006.52419559642
"by",145,"N_Hemisphere_2017",2011.98467875291
"by",145,"S_Hemisphere_2018.5",2016.53639819121
"by",145,"S_Hemisphere_2020.5",2020.18852459016
"by",146,"N_Hemisphere_2012",2004.95441180102
"by",146,"N_Hemisphere_2013",2004.95441180102
"by",146,"N_Hemisphere_2011",2004.95441180102
"by",146,"N_Hemisphere_2014",2004.95441180102
"by",146,"S_Hemisphere_2012.5",2004.95441180102
"by",146,"S_Hemisphere_2013.5",2004.95441180102
"by",146,"S_Hemisphere_2014.5",2004.95441180102
"by",146,"S_Hemisphere_2011.5",2004.95441180102
"by",146,"S_Hemisphere_2019.5",2016.54814773324
"by",146,"S_Hemisphere_2015.5",2004.95441180102
"by",146,"N_Hemisphere_2015",2004.95441180102
"by",146,"N_Hemisphere_2020",2016.4994423747
"by",146,"S_Hemisphere_2017.5",2015.53552221252
"by",146,"N_Hemisphere_2018",2014.11825606312
"by",146,"N_Hemisphere_2019",2015.66708109684
"by",146,"N_Hemisphere_2016",2004.95441180102
"by",146,"S_Hemisphere_2016.5",2004.95441180102
"by",146,"N_Hemisphere_2017",2012.00816501538
"by",146,"S_Hemisphere_2018.5",2016.4994423747
"by",146,"S_Hemisphere_2020.5",2020.18852459016
"by",147,"N_Hemisphere_2012",2005.29680920366
"by",147,"N_Hemisphere_2013",2005.29680920366
"by",147,"N_Hemisphere_2011",2005.29680920366
"by",147,"N_Hemisphere_2014",2005.29680920366
"by",147,"S_Hemisphere_2012.5",2005.29680920366
"by",147,"S_Hemisphere_2013.5",2005.29680920366
"by",147,"S_Hemisphere_2014.5",2005.29680920366
"by",147,"S_Hemisphere_2011.5",2005.29680920366
"by",147,"S_Hemisphere_2019.5",2016.2438577157
"by",147,"S_Hemisphere_2015.5",2005.29680920366
"by",147,"N_Hemisphere_2015",2005.29680920366
"by",147,"N_Hemisphere_2020",2016.2438577157
"by",147,"S_Hemisphere_2017.5",2015.54899195369
"by",147,"N_Hemisphere_2018",2014.03473277214
"by",147,"N_Hemisphere_2019",2015.88836887423
"by",147,"N_Hemisphere_2016",2005.29680920366
"by",147,"S_Hemisphere_2016.5",2005.29680920366
"by",147,"N_Hemisphere_2017",2011.858775816
"by",147,"S_Hemisphere_2018.5",2016.2438577157
"by",147,"S_Hemisphere_2020.5",2020.18852459016
"by",148,"N_Hemisphere_2012",2006.51674615311
"by",148,"N_Hemisphere_2013",2006.51674615311
"by",148,"N_Hemisphere_2011",2006.51674615311
"by",148,"N_Hemisphere_2014",2006.51674615311
"by",148,"S_Hemisphere_2012.5",2006.51674615311
"by",148,"S_Hemisphere_2013.5",2006.51674615311
"by",148,"S_Hemisphere_2014.5",2006.51674615311
"by",148,"S_Hemisphere_2011.5",2006.51674615311
"by",148,"S_Hemisphere_2019.5",2016.5494250762
"by",148,"S_Hemisphere_2015.5",2006.51674615311
"by",148,"N_Hemisphere_2015",2006.51674615311
"by",148,"N_Hemisphere_2020",2016.5494250762
"by",148,"S_Hemisphere_2017.5",2015.4983936561
"by",148,"N_Hemisphere_2018",2013.82616901181
"by",148,"N_Hemisphere_2019",2015.89183134358
"by",148,"N_Hemisphere_2016",2006.51674615311
"by",148,"S_Hemisphere_2016.5",2006.51674615311
"by",148,"N_Hemisphere_2017",2011.94845147924
"by",148,"S_Hemisphere_2018.5",2016.5494250762
"by",148,"S_Hemisphere_2020.5",2020.18852459016
"by",149,"N_Hemisphere_2012",2006.17365147797
"by",149,"N_Hemisphere_2013",2006.17365147797
"by",149,"N_Hemisphere_2011",2006.17365147797
"by",149,"N_Hemisphere_2014",2006.17365147797
"by",149,"S_Hemisphere_2012.5",2006.17365147797
"by",149,"S_Hemisphere_2013.5",2006.17365147797
"by",149,"S_Hemisphere_2014.5",2006.17365147797
"by",149,"S_Hemisphere_2011.5",2006.17365147797
"by",149,"S_Hemisphere_2019.5",2016.66228240996
"by",149,"S_Hemisphere_2015.5",2006.17365147797
"by",149,"N_Hemisphere_2015",2006.17365147797
"by",149,"N_Hemisphere_2020",2016.66228240996
"by",149,"S_Hemisphere_2017.5",2015.74483797342
"by",149,"N_Hemisphere_2018",2013.99069879306
"by",149,"N_Hemisphere_2019",2016.07912325013
"by",149,"N_Hemisphere_2016",2006.17365147797
"by",149,"S_Hemisphere_2016.5",2006.17365147797
"by",149,"N_Hemisphere_2017",2011.80551125025
"by",149,"S_Hemisphere_2018.5",2016.5059288485
"by",149,"S_Hemisphere_2020.5",2020.18852459016
"by",150,"N_Hemisphere_2012",2005.43228585317
"by",150,"N_Hemisphere_2013",2005.43228585317
"by",150,"N_Hemisphere_2011",2005.43228585317
"by",150,"N_Hemisphere_2014",2005.43228585317
"by",150,"S_Hemisphere_2012.5",2005.43228585317
"by",150,"S_Hemisphere_2013.5",2005.43228585317
"by",150,"S_Hemisphere_2014.5",2005.43228585317
"by",150,"S_Hemisphere_2011.5",2005.43228585317
"by",150,"S_Hemisphere_2019.5",2016.48321881038
"by",150,"S_Hemisphere_2015.5",2005.43228585317
"by",150,"N_Hemisphere_2015",2005.43228585317
"by",150,"N_Hemisphere_2020",2016.48321881038
"by",150,"S_Hemisphere_2017.5",2015.6585437396
"by",150,"N_Hemisphere_2018",2013.91039084997
"by",150,"N_Hemisphere_2019",2015.82077058242
"by",150,"N_Hemisphere_2016",2005.43228585317
"by",150,"S_Hemisphere_2016.5",2005.43228585317
"by",150,"N_Hemisphere_2017",2011.83317692077
"by",150,"S_Hemisphere_2018.5",2016.48321881038
"by",150,"S_Hemisphere_2020.5",2020.18852459016
"by",151,"N_Hemisphere_2012",2005.69449135357
"by",151,"N_Hemisphere_2013",2005.69449135357
"by",151,"N_Hemisphere_2011",2005.69449135357
"by",151,"N_Hemisphere_2014",2005.69449135357
