"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2018-11","South America","most-other","pre",0.197255800301901,0.877744924153355,0.465695141335512
"2018-12","South America","most-other","pre",0.179605612000881,0.963213241614037,0.423785389181936
"2019-01","South America","most-other","pre",0.170082945898444,0.98958194513515,0.395737792998409
"2019-02","South America","most-other","pre",0.176071675339954,0.852762761122594,0.327543639071322
"2019-03","South America","most-other","pre",0.197735887037573,0.902792168406286,0.282884580550838
"2019-04","South America","most-other","pre",0.210226927330932,0.848503103143963,0.235245502417137
"2019-05","South America","most-other","pre",0.229398448524023,0.867522342923998,0.254126896982515
"2019-06","South America","most-other","pre",0.248876885435788,0.851182356779629,0.262469146125457
"2019-07","South America","most-other","pre",0.263992725802063,0.95613232415278,0.279521006803586
"2019-08","South America","most-other","pre",0.260684298547301,0.922764802097317,0.310286491156063
"2019-09","South America","most-other","pre",0.265701796069075,0.895973473077819,0.353946217723942
"2019-10","South America","most-other","pre",0.268298360221136,0.921046128903364,0.382752988818606
"2019-11","South America","most-other","pre",0.285047835840637,0.893149741428625,0.398191679073898
"2019-12","South America","most-other","pre",0.262592167585908,0.964453119385523,0.404179154467192
"2020-01","South America","most-other","pre",0.256203793827703,1,0.434521795517899
"2020-02","South America","most-other","pre",0.244115690435169,0.861771738536765,0.588109612798552
"2020-03","South America","most-other","pre",0.269675594718036,0.642515630704309,0.453748202157553
"2020-04","South America","most-other","pan1",0.298224179188505,0.0608821035262869,0.298074840793321
"2020-05","South America","most-other","pan1",0.345410181375932,0.0568547717126653,0.0165109859072887
"2020-06","South America","most-other","pan1",0.392596183563359,0.0608401341869015,0.0190678285267317
"2020-07","South America","most-other","pan1",0.419086345254422,0.118490828549499,0.0202310914851152
"2020-08","South America","most-other","pan1",0.424880666449123,0.14444737016095,0.0198889457455764
"2020-09","South America","most-other","pan1",0.409979147147461,0.197646899874379,0.0189504219118242
"2020-10","South America","most-other","pan1",0.395077627845799,0.289165528799303,0.016180631225713
"2020-11","South America","most-other","pan1",0.380176108544138,0.324219930836828,0.0131173105259001
"2020-12","South America","most-other","pan1",0.369262123634571,0.422708459696498,0.0110232330865788
"2021-01","South America","most-other","pan1",0.358217009738361,0.50136216377816,0.0109826874106122
"2021-02","South America","most-other","pan1",0.347040766855507,0.394510065454922,0.0115520521977165
"2021-03","South America","most-other","pan1",0.331745860593915,0.357233875581031,0.0125102454088293
"2021-04","South America","most-other","pan2",0.316450954332322,0.297580898776278,0.0161898880608484
"2021-05","South America","most-other","pan2",0.30115604807073,0.344860221977561,0.0253625644472464
"2021-06","South America","most-other","pan2",0.285861141809138,0.428496434043458,0.0415683683470077
"2021-07","South America","most-other","pan2",0.270566235547545,0.569904706602697,0.0652710840260884
"2021-08","South America","most-other","pan2",0.255271329285953,0.569625984195382,0.0936322189962116
"2021-09","South America","most-other","pan2",0.239976423024361,0.594642297620108,0.121739781959799
"2021-10","South America","most-other","pan2",0.224681516762769,0.655618688429398,0.159003363851913
"2021-11","South America","most-other","pan2",0.212459783112691,0.706073078393552,0.212339909917263
